GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
8600000US60610,60610,ZCTA5 60610,22810,521,6675,468,5053,456,16135,724,13.3,1.6,9.1,2.4,2.1,1.5,15.1,2.0,4.0,1.1,3.1,1.5,1.8,1.5,4.3,1.3,7.3,1.3,5.1,2.0,3.9,2.1,8.3,1.7,5.6,1.5,6.2,2.6,5.0,2.0,5.5,1.8,7.3,1.6,3.0,1.4,2.1,1.3,9.0,2.2,13.8,2.1,7.6,2.2,5.5,2.4,16.4,2.6,12.1,1.9,9.6,2.9,9.5,3.3,12.9,2.3,14.4,2.0,13.3,3.8,15.6,4.6,14.9,2.7,7.6,1.8,10.7,3.6,13.7,4.7,6.2,1.8,14.7,2.0,32.4,4.5,40.8,5.6,7.4,1.7,72636,6693,114875,12812,165150,18654,59411,6349,118431,9309,188030,19209,N,N,89471,8433,25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X)
8600000US60611,60611,ZCTA5 60611,19554,590,5981,557,5486,519,13573,687,7.2,1.3,1.3,0.9,0.4,0.5,9.9,1.9,2.1,0.9,0.7,0.7,0.7,0.7,2.7,1.3,5.3,1.4,1.4,1.0,1.5,1.1,7.0,2.0,6.1,1.7,3.8,3.6,3.9,4.0,7.1,1.7,7.5,1.5,4.7,2.2,3.5,1.6,8.8,1.9,16.9,2.8,11.4,3.8,10.9,3.9,19.5,3.2,9.8,1.9,6.7,2.6,6.9,2.8,11.2,2.4,14.9,2.5,15.3,3.4,15.8,3.7,14.6,3.2,9.6,2.0,14.1,4.4,14.0,4.7,7.6,2.2,20.5,2.1,40.6,4.9,42.3,5.3,11.7,2.2,85642,8890,167321,20736,173929,25989,66507,3904,161454,11553,282082,28405,N,N,108126,11894,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
8600000US60612,60612,ZCTA5 60612,13190,348,6964,374,2888,250,6226,350,20.9,2.0,14.1,2.3,1.0,1.1,28.7,3.0,7.9,1.2,6.6,1.6,2.4,1.6,9.2,1.9,11.5,1.6,11.8,2.2,7.7,3.3,11.7,2.4,9.5,1.7,12.0,2.7,6.5,2.7,8.0,1.9,9.2,1.5,9.4,2.1,8.6,3.1,8.8,2.0,14.9,1.8,13.9,2.4,18.5,4.1,15.2,2.5,10.3,1.6,13.4,2.6,19.5,4.9,7.2,2.2,9.8,1.3,10.6,1.8,18.9,3.7,8.1,1.6,3.6,0.9,5.2,1.5,10.7,3.6,1.7,0.9,2.4,0.7,2.9,1.0,6.3,2.6,1.5,1.0,35318,3489,42740,5846,83621,6926,25425,4121,54544,2905,62609,4067,N,N,43546,3305,40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X)
8600000US60613,60613,ZCTA5 60613,26700,578,8015,616,6622,519,18685,657,8.1,1.3,1.5,0.7,1.2,0.6,11.0,1.8,4.1,1.0,1.8,1.2,1.3,1.3,5.1,1.3,7.3,1.2,3.0,1.1,1.2,0.7,9.2,1.6,6.0,1.2,4.9,1.8,3.2,1.7,6.7,1.4,12.2,1.5,7.4,2.4,5.9,1.8,14.4,1.7,16.6,2.1,11.0,2.9,9.3,3.2,18.9,2.4,11.8,1.4,12.7,2.4,12.8,2.7,11.6,1.7,16.7,1.6,20.3,3.2,21.7,3.3,14.7,1.8,6.4,0.9,12.7,2.6,13.9,3.0,3.8,0.9,10.7,1.2,24.6,2.9,29.5,3.5,4.4,1.0,66697,3589,115872,10118,135054,9616,53593,2633,99357,4427,167751,13060,N,N,69048,3086,19.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.2,(X)
8600000US60614,60614,ZCTA5 60614,33499,631,11007,596,9698,589,22492,768,8.4,1.0,2.2,0.7,0.4,0.4,11.5,1.3,3.7,0.7,1.3,0.7,0.4,0.3,4.9,1.0,5.7,0.9,2.1,0.9,1.7,0.8,7.4,1.4,5.1,0.9,2.6,1.0,1.7,0.9,6.2,1.2,8.0,1.2,3.0,1.0,2.0,0.9,10.5,1.5,13.5,1.5,7.8,1.9,6.3,1.9,16.7,2.0,11.0,1.2,6.8,1.5,6.8,1.6,12.9,1.6,16.9,1.2,19.1,2.3,20.0,2.4,15.7,1.6,9.7,1.3,14.8,2.0,16.3,2.3,7.2,1.4,18.2,1.4,40.5,2.7,44.4,3.1,7.0,1.2,86215,4210,165148,9515,180227,10928,63582,2819,134437,6403,235328,14441,N,N,84286,3963,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X)
8600000US60615,60615,ZCTA5 60615,19947,443,7909,388,3946,287,12038,521,16.3,1.7,10.3,2.3,2.9,1.7,20.3,2.2,7.0,1.1,4.6,1.4,0.8,0.7,8.7,1.5,12.6,1.5,9.2,2.1,5.7,2.5,15.1,2.1,10.6,1.4,10.6,2.2,6.8,2.4,11.0,1.7,11.3,1.4,10.7,2.1,7.6,2.6,11.8,1.9,16.5,1.7,15.0,2.3,13.0,2.9,17.2,2.5,9.7,1.4,12.0,2.4,15.7,3.5,7.6,1.5,7.3,1.1,10.4,1.9,17.5,3.4,5.2,1.3,3.9,0.8,7.0,1.8,11.4,3.1,1.7,0.6,4.8,0.9,10.1,1.9,18.7,3.6,1.3,0.7,39055,2306,57292,4478,94730,8376,30217,2394,65334,4962,96835,11635,N,N,43632,3017,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
8600000US60616,60616,ZCTA5 60616,21312,642,10439,558,6812,494,10873,623,13.7,1.4,7.2,1.5,5.6,1.5,20.0,2.6,7.7,1.1,6.7,1.6,6.1,1.8,8.7,2.0,11.2,1.5,14.0,2.7,12.6,3.1,8.9,1.7,8.6,1.3,9.2,2.1,7.6,2.2,8.0,1.7,12.8,1.5,11.2,2.0,10.9,2.5,14.5,2.3,18.8,2.0,17.1,2.7,15.8,3.3,20.4,3.4,10.6,1.5,10.9,2.0,9.9,2.3,10.5,2.0,8.9,1.4,11.9,2.1,14.9,2.9,5.5,1.7,4.4,0.9,6.3,1.5,8.7,2.2,2.6,1.2,3.2,1.1,5.5,2.2,7.9,3.2,0.9,0.7,44258,2354,51845,3797,61697,7196,38912,4448,62579,5355,75921,9966,89798,14869,49081,4922,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.2,(X)
8600000US60617,60617,ZCTA5 60617,28172,530,19541,602,9987,567,8631,465,13.0,1.3,9.9,1.4,3.6,1.2,21.4,3.1,7.6,1.0,6.1,1.1,2.2,1.0,11.7,2.3,14.3,1.4,12.8,1.5,9.5,1.9,18.8,2.7,12.0,1.3,11.9,1.5,10.4,1.8,13.0,2.4,14.8,1.5,14.8,1.7,13.7,2.3,13.8,2.3,16.4,1.4,17.7,1.6,21.5,2.4,12.0,2.3,9.9,1.0,11.3,1.3,15.4,1.9,6.2,2.0,8.0,1.0,10.3,1.4,15.2,2.2,2.4,1.0,2.7,0.6,3.7,0.9,5.8,1.5,0.5,0.4,1.3,0.5,1.6,0.6,2.7,1.1,0.2,0.2,38845,2066,44738,1774,62282,3248,23476,2542,50824,2100,57589,2783,74081,4111,33019,2262,38.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
8600000US60618,60618,ZCTA5 60618,35780,596,21299,697,14795,612,14481,627,5.9,0.8,3.7,1.0,1.0,0.6,10.5,1.8,4.4,0.8,3.0,1.1,1.9,1.0,6.5,1.2,9.4,0.9,9.3,1.3,7.2,1.5,10.0,1.5,11.3,1.2,11.0,1.7,8.3,1.7,12.1,1.8,14.4,1.3,13.8,1.7,11.2,1.8,14.5,2.0,17.7,1.3,16.4,1.7,16.5,2.0,19.9,2.4,11.4,1.0,11.0,1.4,12.2,1.9,12.1,1.8,12.1,1.0,13.8,1.3,17.1,1.8,8.4,1.4,5.7,0.7,7.2,1.1,9.4,1.5,3.1,0.8,7.8,0.7,10.8,1.0,15.1,1.6,3.0,0.8,55577,1963,63899,2590,81265,3785,46150,2068,83289,2833,95896,4283,115549,5800,60434,2789,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X)
8600000US60619,60619,ZCTA5 60619,26181,647,14504,605,4708,362,11677,663,16.0,1.5,10.3,1.6,4.4,2.1,24.1,2.9,7.7,1.2,5.4,1.1,1.9,1.5,10.7,2.0,15.7,1.5,13.9,2.1,9.9,2.8,17.7,2.5,10.7,1.3,10.9,1.8,6.3,2.2,11.2,2.3,14.1,1.5,14.1,1.9,8.4,1.8,14.2,2.7,16.7,1.6,19.5,2.4,27.4,4.5,12.7,1.9,8.6,1.2,10.8,1.8,13.6,3.1,5.2,1.7,7.3,1.0,10.3,1.7,17.5,4.3,3.0,1.1,2.1,0.6,3.2,0.9,6.5,2.0,0.4,0.4,1.2,0.5,1.7,0.8,4.2,2.3,0.5,0.4,34977,1647,45151,3000,67597,4620,23145,2465,47014,1740,56487,2487,N,N,33503,2544,42.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.9,(X)
8600000US60620,60620,ZCTA5 60620,25707,535,16877,594,5764,467,8830,509,14.4,1.6,11.4,1.7,2.0,1.1,22.4,3.4,8.0,1.3,6.2,1.4,1.6,0.9,12.2,2.3,17.7,1.4,15.4,1.7,8.1,2.7,21.6,2.7,13.8,1.6,14.4,1.6,13.0,3.0,13.0,2.8,14.2,1.6,15.2,2.1,14.7,3.1,11.2,2.0,15.6,1.5,16.7,2.0,23.1,3.7,12.5,2.6,8.2,1.2,9.6,1.5,14.1,3.1,5.6,1.7,6.1,0.9,8.5,1.4,18.2,3.5,1.2,0.6,1.2,0.4,1.6,0.6,3.2,1.6,0.4,0.3,0.8,0.3,1.1,0.5,2.0,1.0,0.2,0.2,31753,1519,37205,2037,59391,3382,21903,1705,43334,1545,49253,2107,N,N,30392,1900,39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X)
8600000US60621,60621,ZCTA5 60621,11432,390,7117,360,1517,239,4315,299,28.3,2.6,23.8,3.5,6.4,3.4,40.0,4.1,12.1,1.6,10.6,2.1,7.4,4.7,14.5,2.6,18.4,2.2,18.3,2.9,11.1,5.1,17.3,3.2,11.5,1.8,13.1,2.4,15.2,5.6,7.7,2.5,10.4,1.6,12.3,2.0,18.2,5.8,7.5,2.3,11.2,1.7,12.6,2.3,21.2,5.6,7.5,2.4,4.7,1.3,5.1,1.7,12.0,4.9,4.1,2.0,2.4,0.9,2.9,1.2,6.5,4.5,1.0,0.9,0.6,0.4,0.8,0.5,1.6,1.8,0.0,0.7,0.5,0.3,0.6,0.5,0.6,1.0,0.3,0.5,19548,1849,23132,2348,43932,4853,12457,1837,31965,2907,34230,3065,N,N,25850,5563,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X)
8600000US60622,60622,ZCTA5 60622,23338,472,10222,513,6748,489,13116,517,6.6,1.1,3.9,1.4,0.1,0.2,8.7,1.7,4.0,0.8,3.0,1.1,0.5,0.4,4.9,1.3,8.4,1.1,10.5,1.7,5.4,1.6,7.3,1.4,6.6,1.0,7.9,1.9,6.6,1.8,6.0,1.3,11.5,1.4,9.5,1.6,6.5,1.7,13.1,1.9,16.0,1.5,12.2,2.0,9.7,2.1,19.1,2.0,12.9,1.5,9.2,1.7,10.4,2.2,15.1,2.0,15.2,1.6,15.9,2.2,21.3,3.1,14.7,2.0,8.4,1.1,11.6,1.9,16.1,2.7,5.4,1.2,10.4,1.2,16.3,2.3,23.3,3.2,5.7,1.1,68923,3742,81797,6168,122822,10633,63068,2628,96652,3948,117583,7213,N,N,79049,3748,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
8600000US60623,60623,ZCTA5 60623,23686,532,18080,585,8368,511,5606,381,15.1,1.5,14.2,1.4,3.5,1.3,24.5,4.1,9.0,1.2,8.6,1.3,6.4,1.6,12.1,2.9,20.6,1.7,21.0,2.0,20.8,3.0,22.4,3.8,13.8,1.3,14.4,1.7,13.4,2.2,10.3,2.3,16.4,1.4,16.1,1.6,19.8,2.7,13.3,3.6,14.0,1.3,13.8,1.6,18.1,2.7,10.9,2.7,6.2,0.9,6.8,1.1,10.0,1.8,3.8,1.7,4.0,0.8,4.1,0.8,6.8,1.6,2.3,1.3,0.5,0.2,0.5,0.3,0.6,0.4,0.0,0.5,0.5,0.2,0.4,0.3,0.5,0.4,0.3,0.4,28949,1847,29798,1621,38660,1949,20571,2106,37923,1764,38049,1378,47934,2350,31067,4938,40.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X)
8600000US60624,60624,ZCTA5 60624,12098,406,8270,371,1826,248,3828,280,25.5,2.3,22.6,2.8,6.3,3.7,36.2,4.6,9.2,1.6,7.3,1.7,6.7,3.3,14.3,3.0,17.9,2.0,17.0,2.5,4.5,2.2,22.1,3.6,11.7,1.7,13.0,2.1,11.3,4.2,7.9,2.6,12.7,1.6,13.7,2.1,17.0,4.3,8.4,2.6,12.0,1.7,13.2,2.1,24.1,5.5,6.8,2.1,6.9,1.4,8.5,1.9,16.5,5.0,3.3,1.7,2.7,0.8,3.1,1.0,9.4,3.4,0.6,0.9,0.7,0.5,1.0,0.7,3.7,3.0,0.1,0.2,0.6,0.4,0.6,0.6,0.4,0.7,0.3,0.4,22786,1918,27240,2944,55154,4749,14807,1581,35306,2597,38081,3077,N,N,24494,4823,62.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),63.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),55.0,(X)
8600000US60625,60625,ZCTA5 60625,28707,520,16829,657,12340,578,11878,675,7.8,1.3,4.7,1.4,3.0,1.0,13.4,2.5,4.4,0.7,3.7,1.1,3.1,1.4,5.8,1.6,10.8,1.5,10.6,2.2,8.8,2.2,11.4,1.9,9.2,1.2,8.5,1.7,8.0,2.0,9.5,2.0,12.6,1.4,12.2,1.8,10.0,1.8,13.7,2.1,18.3,1.6,16.7,2.0,16.0,2.1,20.2,2.7,12.5,1.2,12.5,1.6,12.8,1.9,12.2,1.9,13.0,1.4,15.1,1.9,17.8,2.3,8.9,2.0,5.4,0.9,7.0,1.3,8.8,1.7,2.9,1.1,6.1,1.0,9.0,1.4,11.6,1.9,1.9,0.9,56597,3234,62945,3562,77446,6340,44108,3957,76589,3363,89421,4633,N,N,55679,3079,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X)
8600000US60626,60626,ZCTA5 60626,22045,567,8832,513,5483,446,13213,641,13.7,1.8,8.2,2.4,4.3,2.1,17.4,2.4,8.2,1.4,5.5,1.8,4.2,1.9,10.4,2.2,13.5,2.0,14.8,3.6,10.6,3.6,14.1,2.5,10.7,1.4,6.4,1.9,2.4,1.3,12.9,2.0,13.2,1.6,12.8,2.8,12.6,3.3,13.4,2.0,16.8,1.9,18.0,3.9,18.3,4.2,15.8,2.7,9.0,1.4,11.3,2.2,14.5,3.2,7.3,1.7,10.7,1.5,15.1,2.6,20.8,3.9,7.3,1.7,2.5,0.9,4.5,1.7,7.0,2.8,1.1,0.5,1.7,0.5,3.4,1.2,5.3,1.9,0.4,0.2,38734,2924,52645,7541,70994,6708,30369,3310,53042,2145,67581,4297,N,N,42004,2237,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
8600000US60628,60628,ZCTA5 60628,24054,509,15731,577,6110,394,8323,596,12.9,1.4,11.2,1.5,2.6,1.1,17.9,2.8,7.2,1.1,6.4,1.4,1.2,0.9,9.9,2.2,15.3,1.6,13.9,1.9,9.2,2.3,18.7,2.7,12.0,1.4,11.7,1.6,9.6,2.6,14.1,2.5,15.1,1.4,14.7,1.8,15.5,2.7,14.6,2.4,18.4,1.7,18.9,2.1,22.6,3.8,15.5,3.1,10.0,1.4,11.2,1.7,17.8,3.2,6.2,2.3,6.9,1.2,9.3,1.8,16.6,3.3,2.1,0.9,1.3,0.4,1.6,0.5,2.7,1.0,0.6,0.5,0.9,0.4,1.2,0.5,2.2,1.3,0.3,0.4,37472,1921,42338,2668,62807,5734,27411,2361,47111,1680,51898,2339,70474,3831,34860,1999,44.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X)
8600000US60629,60629,ZCTA5 60629,30321,554,23783,567,14147,582,6538,423,8.8,1.2,7.0,1.0,2.2,0.9,20.7,3.8,5.3,0.9,4.5,1.0,2.4,0.9,10.9,2.4,13.6,1.4,12.1,1.6,10.3,1.9,21.2,2.8,15.1,1.1,14.5,1.3,12.4,1.6,17.0,3.2,18.4,1.4,19.1,1.7,20.1,2.3,14.1,3.0,17.4,1.5,19.3,1.9,20.9,2.6,8.0,2.2,11.7,1.2,12.5,1.3,16.6,2.0,5.7,1.8,7.4,0.9,8.2,1.1,11.9,1.5,2.2,1.2,1.6,0.4,1.9,0.5,2.4,0.7,0.0,0.5,0.6,0.2,0.7,0.3,1.0,0.4,0.2,0.3,40650,1475,43774,1351,52289,2900,23400,2237,50293,1280,53548,1450,62754,2373,31176,2464,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X)
8600000US60630,60630,ZCTA5 60630,20636,496,13643,466,10475,464,6993,427,5.5,1.3,3.8,1.4,1.9,1.1,8.9,2.3,5.9,1.3,2.3,1.0,1.8,1.0,13.2,3.3,10.8,1.5,7.0,1.6,5.9,1.7,18.0,2.9,9.8,1.2,7.8,1.6,7.1,1.6,14.3,2.4,12.6,1.3,12.2,1.9,10.6,1.9,12.9,2.5,16.8,1.9,17.2,2.4,17.2,2.5,16.8,2.5,13.8,1.8,16.8,2.3,17.1,2.9,8.8,2.3,15.8,1.8,20.5,2.4,22.9,2.9,5.4,1.9,5.8,1.1,8.1,1.5,10.0,1.9,1.1,0.9,3.3,0.7,4.2,1.0,5.4,1.3,0.7,0.6,58086,5342,74479,3098,81608,3400,32394,2218,71848,2483,84981,3121,93748,3632,42954,3163,37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X)
8600000US60631,60631,ZCTA5 60631,11759,375,7147,413,5718,361,4612,377,5.2,1.5,1.8,1.1,1.8,1.2,10.5,3.7,2.5,1.0,0.7,0.6,0.4,0.4,5.2,2.3,8.1,2.0,2.0,1.0,1.3,0.8,18.1,4.7,7.7,1.5,6.5,2.1,5.6,1.8,9.5,2.6,12.1,2.1,10.7,2.7,8.4,2.4,14.2,3.3,14.9,2.1,15.7,2.6,15.9,2.8,15.0,3.5,17.8,2.4,17.8,2.9,16.1,2.6,16.1,3.9,16.9,2.2,22.4,3.2,23.1,3.4,8.6,2.6,8.9,1.8,13.5,2.7,16.9,3.4,1.5,1.2,6.0,1.5,8.8,2.4,10.5,2.7,1.3,1.0,74007,5980,90982,5975,100458,4229,41250,6238,85673,4046,106046,5266,N,N,52330,4331,34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X)
8600000US60632,60632,ZCTA5 60632,23642,441,19267,526,12778,588,4375,390,6.7,0.9,5.7,1.1,2.2,0.8,16.0,3.5,5.3,0.8,4.4,0.9,3.5,1.0,12.1,3.2,15.3,1.7,14.0,1.7,11.7,1.8,22.4,3.4,17.5,1.6,18.4,1.8,18.8,2.1,17.0,3.7,20.1,1.8,20.8,2.1,21.2,2.5,14.7,3.0,16.8,1.5,17.1,1.5,20.0,2.2,11.7,3.2,8.8,1.1,9.2,1.2,10.6,1.6,4.2,1.9,7.3,1.2,8.1,1.4,8.9,1.6,1.2,0.9,1.4,0.4,1.6,0.5,2.1,0.7,0.3,0.3,0.8,0.3,0.7,0.4,1.0,0.5,0.3,0.5,38545,1257,39702,1571,44204,2420,24734,2003,48551,1534,50305,1816,55180,2217,31335,2348,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
8600000US60633,60633,ZCTA5 60633,4788,254,3243,319,1782,274,1545,273,10.5,3.5,6.5,4.4,0.8,1.1,19.6,6.9,6.9,2.5,6.0,3.2,2.0,2.3,8.5,3.8,10.7,3.5,10.2,4.9,4.6,3.9,14.3,5.1,13.1,3.6,13.3,4.9,15.8,6.9,15.1,6.8,13.3,3.9,14.0,4.7,13.3,6.2,10.7,4.9,18.5,3.8,18.7,4.5,21.8,7.2,15.9,5.1,12.3,3.5,11.8,4.2,13.7,5.8,12.0,6.5,9.1,2.8,13.2,3.7,20.2,5.9,1.0,1.1,4.3,2.0,5.1,2.5,6.6,3.8,2.8,4.4,1.2,1.0,1.2,1.2,1.1,1.5,0.0,1.9,44417,6988,50134,9644,66842,9603,29321,3979,55511,4267,61374,5941,N,N,39190,7439,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X)
8600000US60634,60634,ZCTA5 60634,25216,382,17579,486,12473,525,7637,501,6.4,1.1,4.5,1.1,2.2,0.9,11.8,2.6,4.1,0.8,2.1,0.6,1.8,0.7,9.0,2.1,10.1,1.2,5.3,0.9,4.3,0.9,22.0,3.1,10.6,1.3,9.5,1.5,10.3,1.8,12.8,2.4,14.0,1.4,14.6,1.7,12.9,1.7,13.2,2.5,19.8,1.3,21.0,1.8,20.6,2.3,18.0,2.5,14.0,1.3,16.8,1.8,17.4,2.0,6.6,1.8,15.3,1.4,19.1,1.9,21.8,2.4,4.5,1.5,3.7,0.7,4.7,1.0,6.1,1.4,1.2,0.7,2.0,0.6,2.4,0.7,2.7,0.9,0.8,0.7,55767,1599,66253,2946,72895,2632,31070,1747,66516,2016,75701,2789,82221,3341,42150,3081,41.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.8,(X)
8600000US60636,60636,ZCTA5 60636,11710,370,8310,365,2621,233,3400,301,16.0,1.9,14.2,2.2,4.9,2.0,24.8,4.1,9.6,1.4,6.9,1.6,3.4,1.6,17.9,3.6,22.1,2.9,21.2,3.0,19.7,4.6,24.0,4.9,13.1,1.7,14.0,2.0,10.0,3.0,10.5,3.0,14.9,1.9,15.7,2.3,16.1,4.5,12.3,3.2,12.7,1.5,14.5,2.0,20.8,4.7,7.0,2.3,5.8,1.2,6.5,1.6,11.1,3.3,1.9,1.2,4.8,1.4,5.7,1.7,11.1,4.2,1.5,1.4,0.4,0.3,0.6,0.4,0.8,0.9,0.0,0.9,0.6,0.3,0.7,0.5,2.1,1.5,0.0,0.9,26352,1632,29758,3458,45016,4596,17238,1601,37001,2019,40937,2802,N,N,23607,2098,34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
