GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,"Households; Estimate; Less than $10,000","Households; Margin of Error; Less than $10,000","Families; Estimate; Less than $10,000","Families; Margin of Error; Less than $10,000","Married-couple families; Estimate; Less than $10,000","Married-couple families; Margin of Error; Less than $10,000","Nonfamily households; Estimate; Less than $10,000","Nonfamily households; Margin of Error; Less than $10,000","Households; Estimate; $10,000 to $14,999","Households; Margin of Error; $10,000 to $14,999","Families; Estimate; $10,000 to $14,999","Families; Margin of Error; $10,000 to $14,999","Married-couple families; Estimate; $10,000 to $14,999","Married-couple families; Margin of Error; $10,000 to $14,999","Nonfamily households; Estimate; $10,000 to $14,999","Nonfamily households; Margin of Error; $10,000 to $14,999","Households; Estimate; $15,000 to $24,999","Households; Margin of Error; $15,000 to $24,999","Families; Estimate; $15,000 to $24,999","Families; Margin of Error; $15,000 to $24,999","Married-couple families; Estimate; $15,000 to $24,999","Married-couple families; Margin of Error; $15,000 to $24,999","Nonfamily households; Estimate; $15,000 to $24,999","Nonfamily households; Margin of Error; $15,000 to $24,999","Households; Estimate; $25,000 to $34,999","Households; Margin of Error; $25,000 to $34,999","Families; Estimate; $25,000 to $34,999","Families; Margin of Error; $25,000 to $34,999","Married-couple families; Estimate; $25,000 to $34,999","Married-couple families; Margin of Error; $25,000 to $34,999","Nonfamily households; Estimate; $25,000 to $34,999","Nonfamily households; Margin of Error; $25,000 to $34,999","Households; Estimate; $35,000 to $49,999","Households; Margin of Error; $35,000 to $49,999","Families; Estimate; $35,000 to $49,999","Families; Margin of Error; $35,000 to $49,999","Married-couple families; Estimate; $35,000 to $49,999","Married-couple families; Margin of Error; $35,000 to $49,999","Nonfamily households; Estimate; $35,000 to $49,999","Nonfamily households; Margin of Error; $35,000 to $49,999","Households; Estimate; $50,000 to $74,999","Households; Margin of Error; $50,000 to $74,999","Families; Estimate; $50,000 to $74,999","Families; Margin of Error; $50,000 to $74,999","Married-couple families; Estimate; $50,000 to $74,999","Married-couple families; Margin of Error; $50,000 to $74,999","Nonfamily households; Estimate; $50,000 to $74,999","Nonfamily households; Margin of Error; $50,000 to $74,999","Households; Estimate; $75,000 to $99,999","Households; Margin of Error; $75,000 to $99,999","Families; Estimate; $75,000 to $99,999","Families; Margin of Error; $75,000 to $99,999","Married-couple families; Estimate; $75,000 to $99,999","Married-couple families; Margin of Error; $75,000 to $99,999","Nonfamily households; Estimate; $75,000 to $99,999","Nonfamily households; Margin of Error; $75,000 to $99,999","Households; Estimate; $100,000 to $149,999","Households; Margin of Error; $100,000 to $149,999","Families; Estimate; $100,000 to $149,999","Families; Margin of Error; $100,000 to $149,999","Married-couple families; Estimate; $100,000 to $149,999","Married-couple families; Margin of Error; $100,000 to $149,999","Nonfamily households; Estimate; $100,000 to $149,999","Nonfamily households; Margin of Error; $100,000 to $149,999","Households; Estimate; $150,000 to $199,999","Households; Margin of Error; $150,000 to $199,999","Families; Estimate; $150,000 to $199,999","Families; Margin of Error; $150,000 to $199,999","Married-couple families; Estimate; $150,000 to $199,999","Married-couple families; Margin of Error; $150,000 to $199,999","Nonfamily households; Estimate; $150,000 to $199,999","Nonfamily households; Margin of Error; $150,000 to $199,999","Households; Estimate; $200,000 or more","Households; Margin of Error; $200,000 or more","Families; Estimate; $200,000 or more","Families; Margin of Error; $200,000 or more","Married-couple families; Estimate; $200,000 or more","Married-couple families; Margin of Error; $200,000 or more","Nonfamily households; Estimate; $200,000 or more","Nonfamily households; Margin of Error; $200,000 or more",Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars),Households; Estimate; Mean income (dollars),Households; Margin of Error; Mean income (dollars),Families; Estimate; Mean income (dollars),Families; Margin of Error; Mean income (dollars),Married-couple families; Estimate; Mean income (dollars),Married-couple families; Margin of Error; Mean income (dollars),Nonfamily households; Estimate; Mean income (dollars),Nonfamily households; Margin of Error; Mean income (dollars),Households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Married-couple families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Nonfamily households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
8600000US60601,60601,ZCTA5 60601,6923,657,2166,434,2023,429,4757,681,9.9,3.9,3.1,4.4,3.3,4.7,12.9,5.4,2.9,3.6,0.0,1.3,0.0,1.3,4.3,5.1,1.8,1.7,0.0,1.3,0.0,1.3,2.6,2.5,4.7,2.6,2.0,3.2,2.1,3.4,5.9,3.6,9.0,3.3,4.8,4.4,4.5,4.6,10.8,4.8,10.9,3.4,7.0,5.6,4.7,4.9,12.8,4.1,10.5,4.7,5.4,5.2,5.7,5.5,12.8,6.5,23.3,5.7,31.9,9.8,31.2,10.3,19.4,6.7,12.7,5.0,20.3,10.8,21.0,11.8,9.2,4.9,14.3,5.5,25.6,12.7,27.4,13.4,9.2,5.9,101250,13802,133603,31632,138389,37545,75795,12865,143400,34881,239771,100714,N,N,99519,20677,19.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),14.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X)
8600000US60602,60602,ZCTA5 60602,722,246,290,201,290,201,432,184,3.0,2.7,0.0,9.0,0.0,9.0,5.1,4.5,2.4,4.1,0.0,9.0,0.0,9.0,3.9,6.8,1.1,1.7,0.0,9.0,0.0,9.0,1.9,2.8,6.2,7.8,2.4,4.3,2.4,4.3,8.8,13.7,8.0,12.5,0.0,9.0,0.0,9.0,13.4,20.0,30.2,22.7,55.2,45.2,55.2,45.2,13.4,15.9,25.3,20.8,12.4,23.9,12.4,23.9,34.0,27.0,12.5,13.0,5.5,13.7,5.5,13.7,17.1,20.5,1.4,2.3,0.0,9.0,0.0,9.0,2.3,4.0,9.8,11.4,24.5,31.8,24.5,31.8,0.0,6.2,73971,40337,54601,82948,54601,82948,75833,26420,96194,35438,137401,106136,N,N,68532,14106,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),60.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),7.6,(X)
8600000US60603,60603,ZCTA5 60603,427,112,195,66,187,65,232,91,17.6,16.7,0.0,13.1,0.0,13.6,32.3,27.0,0.0,6.2,0.0,13.1,0.0,13.6,0.0,11.2,2.8,4.3,0.0,13.1,0.0,13.6,5.2,8.0,1.2,1.6,0.0,13.1,0.0,13.6,2.2,3.0,2.1,2.6,0.0,13.1,0.0,13.6,3.9,5.0,5.2,5.8,2.1,4.0,0.0,13.6,7.8,9.9,12.6,8.9,19.0,15.2,19.8,15.7,7.3,8.8,17.1,12.7,23.1,23.3,24.1,24.5,12.1,9.2,7.3,4.3,3.6,4.3,3.7,4.4,10.3,7.3,34.2,13.0,52.3,17.7,52.4,18.8,19.0,15.6,111125,54212,223365,136644,223365,133602,56964,86114,187240,55970,242709,54241,N,N,140618,79322,23.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
8600000US60604,60604,ZCTA5 60604,269,58,124,34,111,31,145,52,9.3,10.4,0.0,19.7,0.0,21.7,17.2,19.1,5.2,7.8,0.0,19.7,0.0,21.7,9.7,14.3,1.5,2.2,0.0,19.7,0.0,21.7,2.8,4.0,6.7,6.4,8.1,10.1,9.0,11.2,5.5,9.3,11.2,9.2,9.7,13.3,10.8,14.6,12.4,13.8,8.9,7.0,10.5,10.7,0.0,21.7,7.6,8.2,1.9,2.9,4.0,6.1,4.5,6.9,0.0,17.2,4.8,4.4,6.5,7.7,7.2,8.5,3.4,5.0,16.4,11.8,8.9,9.0,9.9,10.0,22.8,20.2,34.2,12.4,52.4,17.2,58.6,18.3,18.6,16.9,155750,92869,201875,83353,242708,81806,58958,122060,232790,72350,341895,111748,N,N,139488,78543,17.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.8,(X)
8600000US60605,60605,ZCTA5 60605,13459,692,4718,617,3868,511,8741,769,9.0,2.7,3.9,3.5,3.1,3.8,11.8,3.9,4.3,2.0,1.4,2.3,0.0,0.7,5.8,2.9,3.4,1.7,3.3,3.2,1.8,1.7,4.4,2.5,7.5,2.5,1.5,1.5,0.5,0.8,10.8,3.8,7.5,2.0,4.6,2.5,4.2,2.7,8.4,3.1,14.2,3.2,5.5,2.6,4.5,2.6,18.9,4.4,11.9,2.2,9.2,3.4,8.5,3.7,13.3,3.0,18.2,3.1,19.7,4.6,21.8,5.4,17.1,4.3,8.6,2.0,14.8,4.4,16.2,4.9,5.1,1.9,15.5,3.1,36.2,6.5,39.3,7.2,4.3,1.7,82777,8720,151224,20465,162679,22847,61187,8179,115185,13068,189409,28511,N,N,74557,5859,21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X)
8600000US60606,60606,ZCTA5 60606,1797,205,454,149,385,140,1343,192,6.8,5.5,4.8,6.2,0.0,6.9,7.4,7.1,1.4,1.7,0.0,5.9,0.0,6.9,1.9,2.3,2.7,2.8,0.0,5.9,0.0,6.9,3.6,3.8,0.4,0.8,0.0,5.9,0.0,6.9,0.6,1.0,6.3,5.3,0.0,5.9,0.0,6.9,8.5,6.8,16.7,7.4,9.0,9.8,3.1,5.3,19.3,9.5,10.0,5.9,1.5,2.8,1.8,3.3,12.9,7.8,20.7,6.8,38.1,18.2,44.9,19.7,14.8,6.3,17.4,6.4,28.9,15.2,34.0,17.2,13.5,6.6,17.5,7.2,17.6,10.4,16.1,10.5,17.5,9.1,107819,15703,147778,59096,155063,42799,85733,29654,129166,21105,146469,17713,N,N,123317,27662,13.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12.3,(X)
8600000US60607,60607,ZCTA5 60607,11604,419,4528,279,3494,262,7076,442,12.0,2.1,9.1,3.3,5.0,3.0,14.3,3.1,3.5,1.7,0.9,0.7,0.4,0.5,5.1,2.8,4.6,1.3,2.7,1.5,0.7,0.6,5.9,1.9,5.7,1.5,5.9,3.2,3.4,2.8,5.5,1.6,6.5,1.7,6.8,2.4,3.9,1.7,6.7,2.5,12.5,2.1,5.2,2.2,4.3,2.2,16.7,3.3,13.0,2.7,7.9,2.8,8.4,3.5,16.2,4.1,16.4,2.0,18.8,3.1,20.6,3.4,15.1,2.6,12.5,2.0,20.3,4.4,25.4,5.6,7.4,2.0,13.3,1.9,22.4,4.1,28.0,5.0,7.2,1.8,81042,3718,131611,9186,160142,13405,70256,5118,109985,6461,142242,10510,N,N,88510,8501,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
8600000US60608,60608,ZCTA5 60608,25088,493,14688,563,7989,466,10400,498,12.2,1.4,7.6,1.4,3.5,1.3,19.9,2.6,7.6,1.1,6.3,1.3,2.6,0.8,10.0,2.2,15.9,1.6,17.0,2.0,12.0,2.2,16.4,2.3,14.2,1.3,15.7,1.8,14.6,2.4,12.5,2.1,13.9,1.3,13.7,1.7,15.1,2.3,12.5,1.8,16.7,1.2,16.6,1.8,19.8,2.6,15.4,1.7,9.0,1.0,9.9,1.5,12.2,2.0,6.8,1.6,6.3,0.9,7.5,1.3,11.3,2.3,4.4,1.0,2.2,0.6,2.9,1.0,4.2,1.5,1.4,0.6,1.9,0.4,2.6,0.7,4.6,1.2,0.7,0.4,35112,1611,38599,2783,51756,2725,27425,2598,49408,1681,55017,2710,69630,3687,39062,2185,27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X)
8600000US60609,60609,ZCTA5 60609,19012,394,13429,416,7123,366,5583,366,14.2,1.3,10.5,1.6,4.4,1.3,26.8,3.2,7.8,1.2,6.4,1.4,4.3,1.6,11.7,2.2,17.0,1.5,16.5,1.9,10.8,1.9,17.3,2.7,14.0,1.4,14.5,1.7,12.7,2.2,13.6,2.3,14.8,1.6,14.8,1.8,19.1,2.8,13.1,2.9,14.6,1.5,16.3,2.0,19.3,2.8,10.3,2.0,8.3,1.0,9.6,1.3,12.3,2.0,4.4,1.2,6.1,0.7,7.3,1.0,10.3,1.5,2.1,1.0,2.5,0.7,3.2,0.9,5.3,1.7,0.3,0.3,0.7,0.3,0.9,0.3,1.5,0.6,0.4,0.5,32379,1618,36428,1467,48312,3844,21743,2501,44931,1513,49838,1926,62154,2913,30049,2375,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
