GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
8600000US60610,60610,ZCTA5 60610,22370,516,6640,574,4897,409,15730,733,14.4,1.7,10.8,2.9,3.0,2.1,16.0,2.2,4.0,1.0,2.9,1.4,1.2,1.2,4.5,1.3,5.6,1.2,4.0,1.8,2.7,1.7,6.4,1.5,5.2,1.3,5.9,2.5,4.7,2.3,5.0,1.5,6.7,1.2,2.1,1.0,1.1,0.9,8.8,1.7,15.9,1.9,7.6,2.5,5.6,2.4,19.3,2.5,12.3,1.7,12.0,2.6,12.8,3.2,12.1,2.3,14.6,2.1,12.9,3.5,15.5,4.2,15.4,2.5,7.9,1.2,13.3,3.5,17.0,4.6,5.6,1.4,13.4,1.6,28.4,4.2,36.3,5.0,6.9,1.6,71986,4642,106870,11177,157403,21971,59393,5169,113241,8919,175919,19120,N,N,86442,8947,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X)
8600000US60611,60611,ZCTA5 60611,19018,503,6126,464,5729,463,12892,624,6.6,1.7,0.9,0.7,0.4,0.5,9.3,2.5,2.0,0.9,0.7,0.7,0.8,0.8,2.6,1.3,5.3,1.3,2.3,1.5,1.6,1.2,6.7,1.9,5.9,1.6,4.0,3.9,4.2,4.2,6.9,1.7,7.7,1.6,5.2,2.1,3.8,1.7,8.9,2.0,17.1,2.1,11.6,3.1,11.8,3.2,19.8,2.8,10.5,1.7,6.8,2.7,6.8,2.9,12.2,2.4,14.2,2.1,13.7,3.2,14.2,3.4,14.4,2.7,9.3,1.7,13.1,3.9,12.7,4.0,7.5,2.0,21.5,2.2,41.6,4.8,43.7,5.3,11.9,2.7,87094,7032,167589,30469,177061,30689,68312,5889,166752,13840,286522,30959,N,N,109797,14234,20.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X)
8600000US60612,60612,ZCTA5 60612,13179,375,7021,429,3013,292,6158,416,21.0,2.2,15.4,2.9,3.1,1.9,28.3,3.3,7.8,1.3,6.1,1.9,1.8,1.0,9.7,2.1,11.4,1.7,10.9,2.4,7.9,3.5,11.8,2.3,9.7,1.5,13.0,2.7,6.5,3.1,7.0,1.8,9.4,1.6,9.1,2.0,9.1,3.0,9.5,2.4,14.8,2.1,14.9,2.8,19.0,3.9,14.2,2.5,10.4,1.7,11.6,2.5,16.8,4.2,8.9,2.1,9.4,1.3,10.4,1.8,18.3,3.6,8.0,1.9,3.5,0.9,5.0,1.5,9.8,3.2,1.2,0.7,2.7,0.8,3.6,1.2,7.9,2.8,1.4,1.0,35120,3169,39250,5871,80969,8516,25318,5306,55836,4157,64922,7474,N,N,43343,3251,38.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X)
8600000US60613,60613,ZCTA5 60613,26915,559,8022,541,6436,458,18893,624,7.7,1.2,2.1,0.9,1.5,0.7,10.4,1.7,3.7,0.8,1.8,0.9,1.4,1.1,4.6,1.2,8.2,1.1,3.8,1.5,1.4,0.8,10.0,1.5,6.3,1.0,5.1,1.9,2.8,1.6,7.1,1.3,12.7,1.2,7.4,1.9,6.2,1.9,15.0,1.8,16.7,1.5,12.1,2.6,10.7,3.0,18.6,1.9,12.0,1.4,13.0,2.1,12.4,2.6,11.7,1.7,16.5,1.7,19.8,3.7,21.9,4.1,14.6,1.8,6.8,0.9,12.8,2.2,15.1,2.6,4.4,0.9,9.3,1.0,21.9,2.4,26.6,3.0,3.6,1.0,65118,3257,105959,4564,129745,9268,53477,1932,93849,4154,152334,12111,N,N,67983,3292,19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.4,(X)
8600000US60614,60614,ZCTA5 60614,33432,583,10697,580,9370,552,22735,611,8.7,1.0,1.7,0.7,0.2,0.2,12.1,1.4,3.4,0.7,1.2,0.8,0.3,0.3,4.4,1.0,6.0,0.8,2.2,0.8,1.8,0.9,7.8,1.1,4.8,0.8,2.1,0.8,1.4,0.8,6.0,1.0,8.0,1.0,3.6,1.1,2.4,1.0,10.2,1.3,12.8,1.1,6.6,1.6,6.0,1.5,16.1,1.4,11.8,1.3,7.4,1.6,6.6,1.6,13.9,1.6,16.5,1.5,18.4,2.6,18.9,2.8,15.7,1.6,9.1,1.1,13.3,2.1,14.5,2.3,7.0,1.2,18.8,1.3,43.4,3.1,47.9,3.4,6.9,1.1,86763,3415,174679,11276,191676,12002,63389,2273,138686,6027,251965,15816,N,N,84294,3484,21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X)
8600000US60615,60615,ZCTA5 60615,20099,486,8081,474,4050,364,12018,481,16.0,1.6,9.3,2.2,3.1,1.7,20.5,2.5,7.3,1.2,4.9,1.6,0.8,0.8,9.1,1.6,12.5,1.5,9.9,2.3,4.5,2.0,15.2,2.0,9.7,1.3,8.3,1.9,5.6,2.1,10.9,1.8,12.7,1.6,11.6,2.4,8.8,2.9,13.6,2.1,16.6,1.7,16.3,2.4,13.3,2.7,16.3,2.4,8.7,1.3,10.9,2.0,14.3,3.8,6.5,1.5,7.0,1.2,11.4,2.4,19.2,4.3,3.9,1.1,4.5,0.9,7.7,2.0,12.4,3.5,2.1,0.7,5.0,0.8,9.7,1.6,18.0,3.1,1.7,1.0,39133,2001,58281,3713,99148,8198,28799,1845,67447,5781,101278,13336,N,N,43402,3506,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X)
8600000US60616,60616,ZCTA5 60616,21123,597,10498,602,6788,457,10625,576,14.0,1.5,6.2,1.7,4.1,1.6,21.9,2.5,8.5,1.2,7.7,1.7,7.1,2.1,9.2,1.7,11.5,1.5,13.3,2.5,12.7,2.7,10.2,1.9,8.8,1.3,9.0,2.0,7.7,2.3,8.5,1.8,13.0,1.5,11.8,2.0,12.4,2.5,14.2,2.3,16.9,1.6,16.3,2.2,14.1,2.7,18.2,2.3,10.8,1.6,11.4,2.3,9.8,2.7,9.6,1.9,9.1,1.3,13.1,2.2,16.5,2.9,5.0,1.4,3.8,0.8,5.5,1.3,7.1,1.9,2.1,0.8,3.5,1.1,5.8,2.1,8.5,3.1,1.1,0.7,42218,2346,52379,4605,58387,5410,35087,2166,62895,5147,78634,9718,93544,14444,46465,4321,23.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.8,(X)
8600000US60617,60617,ZCTA5 60617,28868,626,19959,597,10239,543,8909,552,12.6,1.3,10.0,1.3,3.9,1.2,20.1,2.8,7.5,1.0,6.7,1.1,2.4,0.9,10.7,2.0,14.2,1.3,12.3,1.4,9.0,1.8,18.8,2.9,12.6,1.2,12.2,1.6,10.7,2.0,14.0,2.3,13.9,1.3,13.8,1.5,14.2,2.1,13.5,2.6,17.1,1.4,17.6,1.8,19.5,2.7,13.8,2.6,9.4,1.1,11.2,1.3,15.2,2.5,5.0,1.6,8.4,1.2,10.8,1.5,16.6,2.5,2.5,1.0,2.9,0.8,3.7,1.1,5.6,1.8,1.1,0.9,1.4,0.6,1.7,0.8,3.0,1.4,0.5,0.3,38827,2694,44812,1702,62484,3989,25268,2650,51975,2022,58144,2707,74892,4315,35646,2964,38.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
8600000US60618,60618,ZCTA5 60618,35534,602,20888,697,14565,639,14646,776,5.5,0.9,3.0,1.0,1.2,0.7,9.9,1.7,4.4,0.7,3.4,0.9,1.8,0.9,6.4,1.5,9.6,1.3,8.8,1.6,7.4,1.7,11.8,2.1,10.9,1.3,10.6,1.5,8.5,1.5,11.4,1.8,13.8,1.3,12.3,1.5,10.4,1.8,14.9,2.2,18.7,1.4,18.0,1.9,17.2,2.2,20.2,2.4,11.1,1.2,11.6,1.6,12.6,1.9,10.4,1.5,13.1,1.2,14.6,1.6,17.7,2.1,9.6,1.5,5.4,0.7,7.3,1.2,9.4,1.6,2.5,0.7,7.4,0.6,10.3,1.0,13.9,1.4,2.9,0.9,56935,2566,65648,2756,80123,4159,45880,2398,82741,2708,95827,4094,112796,5270,59863,3072,27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
8600000US60619,60619,ZCTA5 60619,26922,597,15049,468,5067,402,11873,554,14.6,1.3,9.6,1.9,3.1,1.5,21.9,2.5,7.6,1.1,5.5,1.2,2.2,1.3,10.5,2.0,16.2,1.5,14.6,2.2,9.9,2.8,18.2,2.9,11.9,1.4,12.3,1.9,6.8,2.0,12.2,1.9,14.0,1.5,13.2,1.8,9.4,3.0,14.9,2.3,16.8,1.5,19.0,2.5,25.5,4.4,13.3,2.0,8.6,1.2,10.9,1.6,15.5,3.4,5.2,1.5,7.2,1.1,10.3,1.6,17.3,3.2,2.8,1.0,2.0,0.6,3.1,1.0,6.3,2.5,0.5,0.4,1.1,0.4,1.6,0.6,3.9,1.9,0.4,0.4,34773,1623,43641,2521,66061,3535,24616,1979,46558,1800,55211,2152,N,N,34075,2323,41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X)
8600000US60620,60620,ZCTA5 60620,25646,505,17124,618,5741,500,8522,500,14.0,1.4,10.3,1.4,2.4,1.4,23.4,3.1,8.6,1.1,7.6,1.4,1.9,1.1,11.5,2.0,16.1,1.8,14.9,2.0,7.8,2.0,19.0,2.8,13.4,1.5,13.1,1.8,11.7,3.1,14.3,2.5,15.9,1.6,15.9,2.1,16.6,3.7,14.0,2.6,16.0,1.8,17.5,2.3,22.2,4.1,12.5,2.3,7.8,1.2,9.2,1.6,14.7,3.7,4.2,1.4,6.1,1.1,8.6,1.6,17.8,3.7,0.8,0.5,1.3,0.5,1.8,0.7,3.4,1.8,0.2,0.3,0.7,0.3,1.0,0.5,1.6,1.0,0.1,0.1,33301,1816,38367,2465,58448,3797,22553,1964,43048,1569,49045,2196,N,N,29118,1485,40.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X)
8600000US60621,60621,ZCTA5 60621,11871,456,7377,393,1538,224,4494,345,27.8,2.2,21.4,2.8,4.9,3.3,41.6,4.3,12.2,1.8,11.3,2.1,4.6,3.6,14.5,2.9,18.4,2.1,18.5,2.9,10.3,4.9,17.8,3.7,11.7,2.0,13.1,2.2,18.3,6.8,8.9,2.9,10.4,1.6,12.4,2.4,18.8,5.5,6.0,1.8,10.0,1.7,11.5,2.3,17.6,5.8,6.3,2.1,6.3,1.4,7.6,1.7,17.8,5.1,4.1,2.0,2.0,0.8,2.5,1.1,5.7,4.2,0.6,0.8,0.3,0.3,0.4,0.4,1.2,1.5,0.0,0.7,0.8,0.5,1.2,0.7,0.8,1.2,0.3,0.5,19623,1290,23879,2762,44906,7203,12012,1286,33049,3022,37125,3905,59861,14438,24075,5518,41.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X)
8600000US60622,60622,ZCTA5 60622,23608,506,10465,538,7018,434,13143,513,7.3,1.0,5.6,1.3,0.9,0.7,8.9,1.6,4.0,0.8,3.7,1.3,1.8,0.9,4.6,1.1,8.4,1.2,9.3,1.9,4.9,1.6,8.0,1.4,6.9,1.2,7.6,1.6,6.3,2.1,6.4,1.5,11.8,1.2,9.2,1.6,7.6,1.7,13.6,1.8,16.0,1.5,12.1,2.1,11.4,2.3,19.0,2.0,12.9,1.5,9.5,1.5,10.2,1.8,15.4,2.2,14.5,1.6,15.1,2.1,19.7,2.9,13.8,2.2,8.4,1.2,11.8,2.1,16.0,3.0,5.5,1.2,9.8,1.2,16.0,2.3,21.2,2.9,4.8,1.0,67493,4054,80846,4558,117165,8662,61142,3876,94628,3581,116501,7057,N,N,76026,3549,25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X)
8600000US60623,60623,ZCTA5 60623,23478,507,18190,556,8453,527,5288,457,14.0,1.6,13.0,1.7,3.9,1.3,24.7,3.7,9.6,1.4,8.7,1.4,6.2,1.8,14.8,3.6,19.6,2.0,20.5,2.3,19.3,3.7,19.5,3.7,13.6,1.5,13.9,1.8,13.1,2.2,12.4,3.1,16.8,1.6,16.2,1.8,18.4,2.8,12.7,2.5,14.3,1.6,14.8,1.8,18.9,2.9,9.5,2.8,6.9,1.1,7.4,1.2,11.1,2.3,3.8,1.8,3.8,0.8,4.0,0.9,7.1,1.8,1.9,1.3,0.7,0.3,0.8,0.3,0.8,0.4,0.2,0.3,0.7,0.3,0.7,0.4,1.1,0.8,0.4,0.5,29736,1714,30509,1617,39423,2114,20023,1829,39271,1787,39717,1919,50272,3287,30918,5222,41.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X)
8600000US60624,60624,ZCTA5 60624,12306,375,8354,399,1884,222,3952,331,27.0,2.4,24.1,2.7,5.1,3.3,37.6,4.6,8.2,1.6,5.9,1.7,4.9,3.0,13.6,3.5,18.4,2.1,17.7,2.8,4.6,2.4,21.0,4.0,11.5,1.6,12.6,2.1,14.9,5.1,9.3,2.8,12.3,2.0,14.3,2.7,13.0,4.9,7.4,2.4,12.0,1.9,13.0,2.5,25.5,5.6,6.0,1.9,7.3,1.6,8.3,2.1,19.2,5.7,4.8,2.2,2.8,1.0,3.7,1.4,12.4,5.5,0.1,0.2,0.0,0.1,0.0,0.1,0.0,1.6,0.0,0.8,0.4,0.3,0.4,0.5,0.4,0.7,0.3,0.4,22511,1734,26892,2768,56146,2248,14553,1626,33396,2396,35689,2745,N,N,24056,4675,54.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),55.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),50.2,(X)
8600000US60625,60625,ZCTA5 60625,28702,480,16597,571,12057,547,12105,709,7.5,1.2,4.8,1.4,3.0,1.4,12.5,2.1,4.8,0.9,3.7,1.0,2.8,1.2,6.5,1.7,12.4,1.6,11.1,1.6,8.5,1.7,14.5,2.4,8.7,1.1,8.6,1.5,7.6,1.7,8.0,1.4,12.9,1.5,12.5,1.8,9.8,1.7,14.0,2.6,19.1,1.9,18.1,2.4,18.7,3.1,19.6,2.6,12.8,1.3,13.6,1.9,15.6,2.3,11.7,2.1,11.7,1.3,13.6,1.7,16.2,2.2,8.7,1.9,5.1,0.9,6.7,1.3,8.4,1.8,2.7,1.1,5.0,0.8,7.2,1.2,9.3,1.6,1.7,0.9,55000,2504,61405,3155,74605,6596,42947,3553,72338,2693,83923,4205,96972,5467,54236,3262,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
8600000US60626,60626,ZCTA5 60626,22096,512,9083,560,5799,466,13013,593,13.7,2.0,8.0,2.5,3.4,2.0,17.7,2.5,8.5,1.4,6.9,1.8,5.3,2.2,10.0,2.1,13.0,1.9,11.8,2.6,9.9,2.8,15.0,2.6,11.1,1.8,8.3,2.3,4.0,2.2,12.8,2.3,13.5,1.6,13.5,2.9,13.0,3.7,14.0,1.9,16.3,1.7,16.2,2.8,16.7,3.3,15.8,2.3,8.2,1.4,10.7,2.3,13.2,2.9,6.0,1.5,10.5,1.5,14.6,2.6,19.9,4.0,7.5,1.7,2.9,0.8,5.5,1.7,8.2,2.4,0.9,0.5,2.3,0.7,4.5,1.5,6.5,2.3,0.5,0.3,38056,2920,51929,5310,71637,7762,29607,3670,54182,2475,70587,4465,N,N,41128,2380,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
8600000US60628,60628,ZCTA5 60628,24652,560,16479,557,6325,432,8173,434,11.8,1.2,9.9,1.4,2.1,1.0,17.2,2.5,7.8,1.0,6.9,1.3,1.1,0.8,10.4,2.1,14.8,1.6,13.0,1.8,8.8,2.7,19.3,3.2,11.2,1.5,10.7,1.5,9.1,2.3,12.9,2.9,15.5,1.8,16.1,2.2,16.5,3.6,14.2,2.7,18.6,1.8,18.8,2.0,21.6,2.9,16.8,3.3,10.3,1.3,11.3,1.5,18.1,3.4,6.9,2.8,7.6,1.1,9.9,1.6,17.5,2.9,1.8,1.0,1.3,0.5,1.9,0.8,3.1,1.3,0.1,0.1,1.1,0.4,1.4,0.6,2.2,1.3,0.4,0.5,39002,1928,44394,1961,63809,5486,26873,2076,48732,1691,53766,1954,71860,3524,35709,3131,45.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),48.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.0,(X)
8600000US60629,60629,ZCTA5 60629,30135,577,23637,603,13986,569,6498,483,9.0,1.1,7.3,1.1,2.6,0.9,21.5,3.7,5.5,1.0,4.5,0.9,2.3,0.8,10.9,2.8,14.2,1.4,12.4,1.6,11.3,1.7,21.5,3.2,14.8,1.4,14.4,1.5,11.7,1.8,17.2,2.9,17.2,1.6,18.5,1.9,19.2,2.6,12.1,2.8,18.3,1.4,19.9,1.8,22.6,2.6,9.4,2.3,11.8,1.3,12.5,1.3,16.0,1.9,5.0,1.9,7.2,1.0,8.2,1.2,11.3,1.7,2.2,1.3,1.4,0.5,1.7,0.6,2.1,0.9,0.0,0.5,0.6,0.2,0.6,0.2,0.9,0.4,0.3,0.2,40698,2098,44060,1575,52300,2649,22995,2181,49779,1719,52969,1821,61134,2273,30912,2592,33.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
8600000US60630,60630,ZCTA5 60630,20699,472,13615,523,10129,511,7084,466,5.9,1.1,3.8,1.5,2.2,1.3,10.0,2.7,5.3,1.1,1.8,0.8,1.8,1.0,12.2,2.8,11.0,1.4,7.1,1.4,5.4,1.4,18.8,3.2,10.3,1.3,8.7,1.5,7.1,1.7,15.0,2.6,12.6,1.7,12.6,2.1,10.7,2.0,11.9,2.7,17.8,2.1,18.3,2.5,18.6,2.9,17.4,3.2,14.0,1.6,17.2,2.0,17.8,2.3,8.5,2.3,14.2,1.6,18.4,2.2,20.7,2.7,4.6,1.5,5.8,1.1,7.9,1.6,10.2,2.1,1.4,1.0,3.0,0.7,4.2,1.1,5.4,1.4,0.4,0.4,56590,3652,70644,5063,78858,3317,30875,2163,69954,2294,83362,3220,92724,4172,41711,2722,35.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
8600000US60631,60631,ZCTA5 60631,11631,322,7415,313,5974,340,4216,341,4.1,1.5,1.5,1.0,1.3,1.0,8.6,3.5,2.2,0.7,1.0,0.7,0.9,0.7,4.2,1.6,8.0,1.2,2.0,0.9,1.4,0.9,19.0,3.3,7.6,1.9,6.2,2.0,4.5,1.8,9.7,3.4,10.9,1.8,9.5,2.3,8.5,2.4,13.1,2.8,14.9,2.2,13.5,2.3,14.4,2.6,18.0,3.8,19.0,2.5,21.7,3.1,19.3,3.5,14.4,3.4,17.1,2.3,21.3,3.1,21.0,3.2,9.6,2.8,10.3,1.9,14.6,2.7,18.1,3.3,2.4,1.6,6.0,1.5,8.6,2.3,10.5,2.8,1.0,0.9,78015,3314,91793,7063,99735,6233,43810,4625,88673,3750,107348,5575,N,N,54600,4238,31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
8600000US60632,60632,ZCTA5 60632,23541,430,19312,509,12683,547,4229,374,6.5,1.1,6.2,1.2,2.3,1.1,13.3,3.1,5.6,1.1,4.4,0.9,3.0,1.1,13.8,3.7,15.0,1.6,14.2,1.6,12.2,1.9,21.7,3.8,16.3,1.5,16.8,1.8,17.6,2.3,16.7,3.6,18.3,1.6,18.2,1.8,18.3,2.0,15.5,3.4,19.7,1.9,20.0,2.0,23.2,2.6,13.5,3.6,8.9,1.2,10.0,1.4,11.1,1.8,3.5,1.7,7.3,1.2,7.7,1.3,9.1,1.9,1.4,0.9,1.8,0.5,2.0,0.6,2.5,0.8,0.6,0.5,0.5,0.3,0.6,0.4,0.8,0.5,0.0,0.7,39554,1518,40842,2520,46570,2855,25330,1548,49570,1644,51378,1968,56809,2437,31823,2028,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X)
8600000US60633,60633,ZCTA5 60633,4989,209,3279,268,1855,252,1710,247,10.6,3.9,7.8,4.4,1.2,1.8,16.3,6.2,6.3,2.2,4.7,2.4,1.6,1.9,9.1,3.7,12.0,3.4,10.9,4.7,8.4,5.0,14.7,4.7,15.3,3.4,15.3,5.5,17.7,6.6,17.6,6.2,13.4,3.6,13.8,4.5,13.6,5.2,11.1,5.6,16.3,3.8,16.5,5.1,17.1,6.6,16.8,6.0,12.7,2.9,15.1,4.1,19.9,6.7,8.1,5.3,8.7,2.8,10.8,3.8,14.9,6.1,2.3,2.2,3.4,1.6,4.1,2.1,4.9,3.2,2.2,3.4,1.3,1.3,0.9,1.0,0.8,1.1,1.9,3.1,42205,6126,47753,8423,59927,12938,30747,3982,54263,5351,58750,5950,N,N,42804,10423,34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X)
8600000US60634,60634,ZCTA5 60634,25231,444,17956,482,12885,483,7275,515,6.4,1.2,4.4,1.2,2.2,1.0,12.5,3.0,4.5,0.9,2.4,0.8,2.0,0.9,10.2,2.3,10.4,1.2,5.9,1.1,4.3,1.1,22.4,3.5,9.3,1.4,8.1,1.6,8.5,1.8,11.6,2.3,13.7,1.6,13.9,1.7,13.3,2.0,13.8,2.6,19.7,1.5,21.4,1.8,21.2,2.4,16.6,2.8,14.7,1.5,17.6,2.0,18.1,2.4,6.4,2.4,15.2,1.5,18.4,1.9,21.0,2.3,4.7,1.6,4.2,1.0,5.5,1.4,6.9,1.8,0.9,0.6,1.9,0.6,2.3,0.8,2.5,0.8,0.9,0.8,56500,2906,67726,3461,72773,3753,29921,3988,67186,2326,76215,2896,82267,3198,41156,3697,41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.6,(X)
8600000US60636,60636,ZCTA5 60636,11814,369,8419,355,2648,275,3395,348,15.3,2.3,14.0,2.4,5.3,2.5,22.2,4.3,9.9,1.6,6.5,1.7,2.3,1.3,18.8,3.6,22.4,2.2,21.8,2.6,19.9,4.2,24.3,4.9,13.6,2.1,14.6,2.5,13.4,3.9,12.5,3.2,14.1,1.8,14.0,2.2,15.3,4.1,12.1,3.4,13.8,2.2,15.6,2.9,22.6,5.3,7.7,2.8,6.5,1.3,8.3,1.7,12.4,3.7,1.0,0.9,3.8,1.2,4.5,1.4,7.5,3.1,1.4,1.5,0.2,0.2,0.3,0.3,0.0,1.1,0.0,0.9,0.4,0.3,0.5,0.4,1.4,1.3,0.0,0.9,26218,1571,29580,3492,42344,4659,17241,2423,36090,1860,39837,2370,N,N,23510,2166,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
