GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
8600000US60610,60610,ZCTA5 60610,23208,525,6531,519,5172,462,16677,674,12.0,2.1,6.7,3.7,1.4,1.2,14.3,2.8,2.5,0.9,2.0,1.3,1.2,1.5,2.6,1.1,7.6,1.7,5.7,3.0,2.2,1.2,8.3,2.1,4.3,1.1,3.2,1.3,3.2,1.4,4.6,1.5,7.9,1.4,5.3,2.1,4.0,2.1,9.0,1.9,14.0,2.0,5.1,2.1,4.0,2.0,17.4,2.7,11.8,1.8,6.2,2.2,5.6,2.1,14.0,2.4,15.8,2.1,14.7,4.1,16.8,4.8,16.2,2.6,8.7,1.5,15.3,3.1,17.7,3.7,6.1,1.6,15.4,1.7,35.7,4.4,44.0,6.3,7.4,1.7,77094,3877,152029,20102,183962,18038,64446,7471,126807,9338,234405,26002,N,N,84466,5963,25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
8600000US60611,60611,ZCTA5 60611,20267,602,6629,552,5852,496,13638,717,6.5,1.3,1.2,1.1,0.4,0.5,9.0,1.9,2.8,0.8,1.5,1.0,1.7,1.1,3.4,1.2,5.0,1.3,1.7,1.2,1.2,1.0,6.6,1.8,4.5,1.2,1.7,1.0,1.8,1.1,5.9,1.7,6.2,1.3,4.6,2.0,5.0,2.3,7.0,1.7,15.8,2.0,9.3,3.3,8.4,3.6,19.1,2.6,11.4,2.2,8.7,2.3,8.5,2.6,12.7,2.7,15.1,2.4,15.0,3.9,15.5,4.3,14.9,3.0,10.2,2.0,13.5,3.4,10.9,3.0,8.5,2.3,22.6,2.1,42.8,4.5,46.5,5.2,12.9,2.4,92545,7900,170380,14348,175111,29710,73288,5799,162957,12889,261515,21703,N,N,114747,15688,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
8600000US60612,60612,ZCTA5 60612,13300,266,6383,343,2392,261,6917,302,20.8,1.7,15.7,2.2,2.3,1.6,26.1,2.8,8.3,1.4,6.1,1.6,2.7,1.5,10.3,2.0,11.2,1.2,10.2,1.8,4.0,1.6,12.1,1.8,7.5,1.3,9.9,2.0,3.6,2.0,5.8,1.6,10.5,1.3,12.0,2.4,9.3,3.4,8.7,1.7,15.1,1.4,15.0,2.5,18.3,4.4,15.4,2.0,10.5,1.4,12.2,2.2,17.4,4.3,8.6,1.8,9.5,1.3,11.0,2.2,22.3,4.5,8.0,1.8,3.8,0.9,4.3,1.3,11.0,3.3,2.9,1.1,2.8,0.7,3.6,1.1,9.1,3.0,2.0,0.7,37137,2656,44076,5300,87561,5576,27326,4659,55246,2558,62738,4025,106134,7498,47224,2949,43.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),49.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X)
8600000US60613,60613,ZCTA5 60613,26096,575,8219,553,6803,493,17877,670,7.0,1.3,1.3,0.8,0.7,0.7,9.7,1.8,3.6,1.0,1.2,0.8,0.9,0.8,4.6,1.3,7.7,1.5,3.3,1.4,2.3,1.1,9.7,2.0,5.5,1.1,2.9,1.5,2.5,1.6,6.7,1.4,10.2,1.4,6.5,2.3,3.3,1.3,12.2,1.9,16.7,1.6,9.5,2.6,8.4,2.7,20.2,2.0,13.5,1.4,14.0,2.8,13.4,3.1,13.5,1.5,17.1,1.7,22.1,2.6,23.3,3.0,14.4,2.1,7.0,1.0,12.8,2.5,14.7,2.9,4.3,0.8,11.7,1.2,26.2,2.9,30.6,3.2,4.7,1.1,73810,4177,122411,8723,138403,7243,56053,4836,105717,4536,175587,11306,N,N,72724,3331,21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X)
8600000US60614,60614,ZCTA5 60614,33696,567,11585,392,9913,380,22111,644,6.9,0.9,1.7,0.7,0.5,0.4,9.6,1.3,3.4,0.7,1.1,0.5,0.7,0.4,4.7,1.0,4.7,0.8,3.2,1.2,2.1,1.0,5.5,0.9,4.5,0.7,1.8,0.7,1.0,0.5,5.8,1.0,6.9,0.9,3.4,1.1,3.1,1.2,8.6,1.2,14.3,1.1,8.6,1.8,7.1,1.8,17.5,1.5,11.0,1.0,6.9,1.4,5.8,1.3,13.3,1.4,17.7,1.2,17.0,2.0,17.2,2.0,17.9,1.6,10.6,1.2,14.8,1.9,15.5,2.1,8.3,1.3,20.0,1.2,41.5,2.8,46.9,3.0,8.6,1.2,94640,4462,167003,11055,188472,11724,72451,3267,144069,5554,239122,13757,N,N,93500,4096,21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X)
8600000US60615,60615,ZCTA5 60615,20281,376,7512,410,4124,361,12769,408,18.1,1.6,7.4,1.7,1.9,1.2,24.7,2.1,6.9,1.2,4.6,1.2,1.6,1.1,8.2,1.7,10.7,1.4,8.5,2.1,5.6,2.0,12.4,1.8,10.3,1.3,9.0,1.8,6.0,2.0,11.0,1.8,10.2,1.5,9.3,2.5,7.7,2.4,10.6,1.9,16.2,1.8,15.6,2.8,13.9,3.4,16.3,1.9,9.6,1.3,11.9,2.1,14.2,2.9,8.1,1.7,8.8,1.2,15.3,2.9,18.1,3.3,5.0,1.2,3.3,0.6,6.4,1.5,9.8,2.3,1.7,0.6,5.9,1.1,12.2,2.4,21.2,4.1,2.0,0.6,40587,2694,70299,6145,96494,11301,29987,2446,65976,3765,100535,8468,N,N,45174,2893,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
8600000US60616,60616,ZCTA5 60616,23203,659,10424,573,6578,483,12779,618,14.6,1.8,9.0,2.1,6.6,2.2,19.5,2.6,6.0,1.1,6.6,1.8,5.2,2.0,5.6,1.2,13.2,1.9,15.0,2.5,12.0,2.8,12.4,2.7,9.5,1.4,10.9,2.1,10.9,2.7,7.8,1.7,11.6,1.9,10.5,2.2,10.7,2.6,12.7,2.9,16.4,2.5,15.2,3.1,13.5,3.0,16.8,3.4,10.0,1.5,8.7,2.0,9.5,2.4,11.4,2.7,10.5,2.0,10.6,2.1,12.6,2.7,10.4,3.3,4.5,1.1,8.0,2.2,10.4,2.8,2.1,1.0,3.8,1.1,5.7,1.9,8.5,2.9,1.4,0.8,42776,3419,46159,6151,58132,9731,40978,2186,64486,5128,78602,9765,96285,14983,51927,3521,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X)
8600000US60617,60617,ZCTA5 60617,27752,585,18541,591,9236,537,9211,571,12.8,1.2,8.9,1.2,2.0,0.8,21.7,3.0,7.7,0.9,5.8,1.1,4.1,1.5,11.9,1.9,14.5,1.4,12.3,1.5,6.8,1.6,19.2,2.8,12.1,1.3,12.7,1.6,10.8,2.3,12.8,2.4,15.2,1.4,16.0,1.8,16.7,2.3,12.9,2.1,16.6,1.3,18.9,1.6,23.4,2.7,11.1,2.4,10.1,1.2,11.0,1.4,15.1,2.4,6.9,1.8,8.2,1.0,10.5,1.4,15.0,2.1,2.9,1.0,1.9,0.5,2.6,0.7,4.3,1.1,0.3,0.3,0.9,0.4,1.2,0.5,1.7,0.9,0.2,0.2,37254,1544,43740,2201,57347,3059,22543,2395,48829,1617,54684,1893,68545,2604,34282,2835,46.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),49.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X)
8600000US60618,60618,ZCTA5 60618,35533,463,21165,710,15292,624,14368,666,4.7,0.8,2.7,0.8,0.7,0.4,8.4,1.5,3.4,0.6,2.5,0.6,1.8,0.6,4.9,1.2,9.2,0.9,8.7,1.3,5.7,1.3,11.1,1.6,9.8,1.0,10.0,1.4,7.8,1.6,10.3,1.4,13.6,1.2,12.2,1.5,10.7,1.5,15.1,1.8,17.0,1.3,14.8,1.7,13.8,2.0,19.4,2.2,12.3,1.2,12.0,1.5,13.2,1.8,12.8,1.7,14.4,1.1,16.2,1.6,18.7,1.9,11.2,1.7,6.7,0.8,8.2,1.2,10.5,1.6,4.1,1.0,8.8,0.8,12.7,1.2,17.2,1.6,2.7,0.7,62102,1835,73456,4083,91349,5072,50196,3024,90510,2422,106059,3590,126248,4841,64705,2824,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
8600000US60619,60619,ZCTA5 60619,25789,508,13617,559,4549,417,12172,605,17.4,1.7,11.7,2.0,4.7,2.5,25.4,2.8,9.0,1.2,5.7,1.5,0.6,0.6,12.5,2.0,15.4,1.6,12.3,1.9,10.2,3.3,18.6,2.8,11.4,1.1,11.3,1.8,7.1,2.6,11.8,1.7,13.2,1.4,14.5,2.3,10.9,2.8,11.4,1.8,14.7,1.3,18.1,2.2,25.0,4.1,11.0,1.7,9.4,1.2,12.1,1.6,14.6,2.7,5.9,1.5,7.0,1.0,10.3,1.7,18.7,3.4,2.8,0.8,1.6,0.4,2.7,0.8,5.5,1.7,0.3,0.3,0.9,0.3,1.2,0.5,2.6,1.2,0.2,0.2,32024,1815,43486,3782,68166,5792,21456,1531,44893,1691,55467,2724,77887,5937,31050,1776,47.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),50.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.5,(X)
8600000US60620,60620,ZCTA5 60620,25623,522,16095,507,5528,382,9528,508,14.7,1.4,10.8,1.7,3.3,1.6,22.9,2.9,8.3,1.0,5.4,1.1,1.7,0.9,13.7,2.6,16.8,1.6,14.3,1.7,8.2,2.3,21.0,2.7,12.9,1.3,14.0,1.8,11.1,2.4,10.5,2.0,13.9,1.5,15.2,1.9,14.0,2.9,11.6,2.0,15.5,1.4,17.4,1.8,23.2,3.2,11.6,2.0,8.5,1.0,9.8,1.4,14.5,2.8,6.5,1.7,7.1,1.1,10.3,1.7,18.5,3.4,1.8,0.8,1.6,0.4,1.9,0.6,3.5,1.4,0.3,0.3,0.7,0.3,0.9,0.4,2.1,1.1,0.2,0.2,32401,1472,39331,1873,62688,2675,21265,1359,45007,1666,52152,2241,72083,4046,30943,2024,45.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),50.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X)
8600000US60621,60621,ZCTA5 60621,11047,382,6490,396,1300,189,4557,326,24.7,2.6,20.2,2.8,6.8,4.3,34.7,4.2,14.7,2.2,11.0,2.4,10.1,4.8,20.2,4.0,18.0,2.3,18.6,3.1,12.6,5.2,16.3,3.3,12.3,1.8,14.5,2.5,14.2,6.0,9.4,2.8,12.2,1.6,14.1,2.4,17.8,5.9,8.4,2.3,8.9,1.7,10.3,2.1,11.6,5.3,6.2,2.3,4.9,1.2,6.3,1.6,10.5,4.9,2.9,1.4,3.2,1.0,3.4,1.3,11.6,5.4,1.8,1.1,0.5,0.4,0.9,0.8,3.0,2.9,0.0,0.6,0.5,0.3,0.8,0.5,1.6,1.8,0.2,0.2,20150,1599,25129,2122,41458,8361,13724,1106,31845,1987,36894,3367,55318,9814,22426,1971,42.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X)
8600000US60622,60622,ZCTA5 60622,23600,355,9716,487,6832,470,13884,504,5.9,0.8,3.9,1.3,0.8,0.6,7.5,1.2,4.4,0.9,3.7,1.0,0.5,0.4,5.2,1.4,6.8,1.0,7.2,1.6,4.4,1.7,6.6,1.3,6.1,0.9,7.1,1.7,5.8,1.8,5.4,1.3,8.9,1.1,8.8,2.0,5.7,1.5,9.8,1.5,15.4,1.5,10.5,2.0,8.1,2.0,18.4,2.1,11.8,1.2,7.9,1.4,8.7,1.9,14.0,1.7,17.2,1.5,17.5,2.3,21.9,2.8,16.7,1.8,9.5,1.3,11.6,1.9,15.4,2.4,8.0,1.5,14.0,1.3,21.8,2.3,28.7,2.9,8.4,1.6,79085,4465,101595,6983,135559,7369,70885,3021,111615,4096,138380,7683,172418,9128,91253,4027,29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
8600000US60623,60623,ZCTA5 60623,24958,413,18761,558,8769,468,6197,402,14.0,1.2,12.7,1.5,2.9,1.2,24.1,3.2,9.7,1.1,8.8,1.4,6.0,1.5,14.3,2.2,19.5,1.3,18.0,1.6,16.6,2.4,23.9,3.1,13.7,1.5,14.6,1.6,14.0,2.5,10.4,2.3,15.3,1.4,16.1,1.8,18.5,2.4,11.7,2.5,15.1,1.4,16.2,1.6,21.2,2.6,9.9,2.5,5.9,0.8,6.4,1.0,10.0,1.8,2.9,1.1,5.6,0.8,5.8,0.8,9.1,1.4,2.6,1.3,0.9,0.3,0.9,0.3,1.1,0.6,0.2,0.3,0.3,0.2,0.4,0.2,0.7,0.4,0.0,0.4,30048,1149,31802,1096,42334,2871,19501,1948,39666,1173,41592,1397,52898,2274,27382,1950,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X)
8600000US60624,60624,ZCTA5 60624,11912,345,7922,305,1925,231,3990,276,26.1,2.2,19.9,2.8,2.9,1.7,42.2,4.2,10.4,1.4,8.2,1.5,6.2,2.9,14.6,2.6,18.2,1.8,18.9,2.3,11.6,4.2,18.2,3.6,10.3,1.7,12.9,2.6,11.4,4.7,5.8,2.0,11.3,1.5,13.8,2.3,16.2,4.7,6.6,1.8,11.4,1.6,12.3,2.0,17.6,4.5,6.2,1.8,7.3,1.4,8.3,1.8,18.6,5.6,4.7,2.0,3.1,0.9,3.3,1.2,8.4,3.3,1.4,0.8,1.4,0.6,1.9,1.0,5.5,3.7,0.1,0.2,0.5,0.3,0.5,0.4,1.7,1.7,0.2,0.3,22160,1185,27223,2499,52463,9797,12647,1410,35831,2311,39727,2856,N,N,23476,3417,63.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),66.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),56.4,(X)
8600000US60625,60625,ZCTA5 60625,29157,515,16766,576,12239,524,12391,547,7.2,0.9,5.1,1.3,4.1,1.5,10.9,2.0,3.9,0.8,3.4,1.0,2.2,0.9,5.6,1.5,10.3,1.2,9.2,1.6,6.7,1.9,11.6,1.6,9.0,1.3,8.0,1.6,6.1,1.9,10.6,1.8,12.7,1.3,11.6,1.7,9.8,1.6,13.8,1.9,16.9,1.3,15.1,1.6,13.8,1.9,19.6,2.4,13.0,1.4,13.6,1.7,14.9,2.0,11.6,2.0,14.8,1.3,17.5,1.8,20.9,2.2,10.1,1.8,6.1,0.8,7.7,1.3,10.0,1.8,3.6,1.1,6.2,0.8,8.8,1.2,11.5,1.6,2.6,0.8,59601,2787,69877,5612,85267,4152,46550,2710,81063,2956,94464,4669,110063,6589,60297,3091,36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
8600000US60626,60626,ZCTA5 60626,22314,470,8543,577,5584,470,13771,642,12.8,1.8,6.1,1.9,2.7,1.4,17.1,2.4,7.7,1.3,4.1,1.5,2.3,1.2,9.9,1.8,15.0,1.6,13.6,2.6,8.7,3.0,16.2,2.1,11.5,1.6,10.5,2.9,8.4,2.8,12.6,2.2,14.0,1.9,15.2,2.7,17.4,4.0,13.7,2.2,16.7,1.6,18.3,3.0,21.1,3.9,15.2,2.1,8.9,1.3,11.7,2.1,12.3,2.7,7.3,1.6,8.1,1.3,11.3,2.5,13.8,3.2,5.3,1.4,3.1,0.8,5.6,2.0,8.5,3.0,1.6,0.6,2.1,0.6,3.6,1.2,5.0,1.8,1.2,0.6,36978,1803,50598,4176,61771,5975,29177,3093,53970,3455,71226,7357,N,N,42401,2715,27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X)
8600000US60628,60628,ZCTA5 60628,23528,449,15557,487,5698,386,7971,448,14.9,1.4,13.2,1.6,2.8,1.3,20.8,2.6,8.1,1.1,5.7,1.2,1.6,1.1,13.2,2.1,15.8,1.4,13.0,1.6,9.4,2.5,21.3,2.4,10.4,1.3,10.5,1.5,8.4,2.2,11.0,2.2,15.1,1.6,14.7,2.0,13.5,2.7,14.0,2.5,14.8,1.4,16.9,1.8,18.3,3.0,9.7,2.0,9.5,1.2,11.8,1.7,19.6,3.4,5.1,1.4,8.7,1.2,10.9,1.6,19.7,3.3,3.8,1.3,1.8,0.5,2.1,0.6,3.9,1.4,1.0,0.8,0.9,0.3,1.3,0.5,2.7,1.1,0.1,0.1,35654,1427,42988,2343,68516,4308,21737,1682,49517,2742,56942,4097,N,N,32215,1950,48.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),54.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X)
8600000US60629,60629,ZCTA5 60629,30979,493,23416,615,13588,644,7563,472,9.2,1.0,5.8,0.9,1.7,0.7,22.2,3.4,5.9,0.9,4.5,0.8,1.5,0.6,12.3,2.5,13.5,1.2,12.2,1.7,8.6,1.8,21.1,2.7,12.0,1.2,11.8,1.4,10.2,1.8,13.2,2.3,19.4,1.6,20.6,1.8,21.6,2.4,13.5,2.6,17.5,1.6,19.3,1.6,22.2,2.3,10.7,2.2,11.3,1.2,12.8,1.5,16.0,2.1,4.5,1.7,8.8,1.0,10.0,1.2,14.6,1.9,1.5,0.8,1.8,0.4,2.2,0.5,2.5,0.7,0.2,0.2,0.7,0.3,0.7,0.3,1.2,0.5,0.7,0.5,41471,1208,45655,1842,54848,3483,21987,1636,52791,1762,56734,2033,67758,2721,33281,3501,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.6,(X)
8600000US60630,60630,ZCTA5 60630,20854,426,13765,474,10433,506,7089,404,4.7,1.1,3.1,1.1,1.5,0.7,8.1,2.1,3.9,0.8,2.5,0.9,1.7,0.7,7.2,1.9,9.9,1.3,6.3,1.5,5.6,1.6,17.1,2.3,7.7,1.3,5.7,1.2,4.9,1.3,12.1,2.7,11.7,1.5,11.2,1.7,10.0,2.1,13.5,3.0,18.1,1.5,18.6,2.2,16.3,2.1,18.3,2.5,15.1,1.4,15.7,1.8,16.2,2.0,12.8,2.3,16.6,1.3,20.5,1.8,22.9,2.1,8.1,2.1,7.4,0.9,10.3,1.3,12.9,1.7,1.7,0.8,4.8,0.9,6.1,1.2,8.0,1.5,1.0,0.8,67469,2586,78612,3169,89334,3137,39412,2461,80338,2613,93204,3611,N,N,50818,2653,44.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.5,(X)
8600000US60631,60631,ZCTA5 60631,11596,292,7063,303,5930,327,4533,338,5.8,1.7,1.7,1.3,0.9,0.8,12.1,3.9,3.4,1.4,1.0,0.7,0.3,0.3,7.1,3.3,7.6,1.7,1.3,0.7,1.2,0.8,17.4,4.4,6.1,1.6,4.5,2.0,4.5,2.2,8.8,2.6,10.4,2.3,8.8,2.4,7.2,2.4,13.2,4.0,14.4,2.5,14.6,3.0,13.3,3.3,15.3,4.5,14.8,1.9,14.3,2.8,12.6,2.9,14.4,3.7,18.4,2.6,24.5,3.9,26.0,4.4,9.3,3.1,10.9,1.9,16.8,2.7,19.6,3.1,1.1,1.0,8.4,1.8,12.6,2.8,14.5,3.3,1.1,1.0,79458,5828,105853,5977,117337,6966,38357,3735,96218,4593,122590,6303,N,N,53174,6528,39.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X)
8600000US60632,60632,ZCTA5 60632,24405,384,19478,478,12742,540,4927,368,6.3,0.9,5.0,0.9,1.6,0.6,16.5,3.5,5.4,1.1,4.6,1.0,3.3,1.1,10.7,2.8,14.8,1.5,14.0,1.8,10.7,2.0,22.2,3.7,14.6,1.4,13.7,1.6,14.1,2.1,16.9,3.5,19.7,1.7,21.1,1.7,22.0,2.4,13.6,2.7,18.8,1.5,19.2,1.7,22.4,2.3,13.3,2.8,9.3,1.1,9.8,1.2,11.5,1.7,3.9,1.5,8.2,1.0,9.5,1.0,10.9,1.5,2.2,1.2,1.7,0.5,1.8,0.6,2.2,0.8,0.1,0.1,1.2,0.3,1.2,0.4,1.4,0.5,0.7,0.6,40829,1298,43223,1705,48509,2519,25270,1912,52566,1929,55197,2232,61498,3146,32829,2375,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
8600000US60633,60633,ZCTA5 60633,4721,213,3000,293,1761,246,1721,284,11.3,3.5,9.8,5.0,1.3,1.5,16.2,6.9,7.5,3.5,2.6,1.6,1.1,1.8,14.8,8.1,9.9,2.8,8.6,3.6,2.0,2.0,14.1,4.3,9.9,3.0,8.7,3.7,10.8,5.9,12.4,5.9,10.5,2.7,11.8,3.9,13.4,6.0,8.2,3.4,16.2,4.4,16.4,5.6,20.5,7.7,14.6,6.2,15.4,3.9,15.6,4.7,18.0,7.5,13.3,7.5,10.8,3.6,17.3,5.4,21.6,7.0,0.5,0.8,6.7,3.2,7.2,4.3,10.0,6.4,5.9,4.5,1.7,1.1,2.0,1.6,1.2,1.7,0.0,1.6,50754,7862,61250,10209,76726,19997,29179,7122,63176,6469,73074,9751,N,N,42368,7230,37.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
8600000US60634,60634,ZCTA5 60634,25559,379,17589,425,12382,493,7970,418,5.9,1.1,3.3,1.1,1.9,0.9,12.6,2.7,3.0,0.7,1.5,0.5,1.4,0.6,6.9,1.8,9.9,1.2,6.6,1.1,5.0,1.1,18.3,2.9,10.6,1.2,9.1,1.3,8.2,1.5,14.0,2.6,14.5,1.4,13.6,1.6,13.2,1.6,16.7,2.8,17.9,1.6,19.9,2.0,19.1,2.2,14.3,2.4,14.2,1.2,15.8,1.7,16.8,2.2,10.6,2.3,16.0,1.5,20.0,2.0,22.2,2.5,4.5,1.6,5.1,0.8,6.7,1.1,8.4,1.4,1.3,0.8,2.9,0.6,3.5,0.8,3.8,1.0,0.8,0.5,58184,2024,69360,2861,76985,5136,33727,2562,72212,2412,82529,3288,87469,3615,44469,2701,45.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.1,(X)
8600000US60636,60636,ZCTA5 60636,11258,290,7451,342,2223,224,3807,300,16.5,1.6,14.6,2.3,5.4,2.4,23.6,3.3,9.5,1.0,7.4,1.5,6.3,3.0,15.3,2.6,20.3,1.9,18.2,2.2,11.4,2.9,25.2,3.6,12.2,1.4,11.8,1.6,8.0,2.3,13.1,3.0,14.7,1.8,16.4,2.3,20.2,4.6,10.7,2.3,14.7,1.7,16.7,2.4,25.6,4.0,8.4,2.4,6.5,1.1,7.6,1.5,11.7,3.1,2.7,1.3,4.1,1.0,5.5,1.5,9.9,3.7,0.8,0.7,1.0,0.5,1.5,0.8,1.1,1.0,0.2,0.4,0.4,0.2,0.4,0.3,0.3,0.5,0.1,0.2,27475,2083,32465,3664,48895,5099,19796,1347,39577,2667,44378,3512,N,N,26310,3151,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.6,(X)
