GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
8600000US60610,60610,ZCTA5 60610,22937,653,6582,498,5275,518,16355,599,13.0,2.1,8.9,3.4,1.6,1.5,14.9,2.5,3.4,1.2,2.4,1.7,1.2,1.2,3.8,1.6,6.9,1.3,4.8,2.0,2.3,1.3,7.7,1.8,5.9,1.4,5.8,2.0,6.7,2.5,5.8,1.8,7.0,1.5,4.0,1.7,2.7,1.8,8.3,2.0,12.9,2.0,4.8,2.0,4.4,2.4,16.4,2.7,14.2,2.2,8.2,3.1,7.7,3.9,16.4,2.7,14.4,1.9,14.3,4.1,16.8,5.0,14.7,2.3,8.4,1.4,14.0,3.6,16.6,4.4,5.8,1.3,13.9,1.9,32.8,4.8,40.0,5.6,6.3,1.6,75892,3591,134365,21712,(X),(X),62434,4822,120094,9849,214938,27583,N,N,81670,6286,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
8600000US60611,60611,ZCTA5 60611,20102,669,6752,676,6125,647,13350,787,5.8,1.8,0.6,0.7,0.0,0.4,8.5,2.4,3.1,1.1,1.6,0.9,1.8,1.0,3.8,1.6,4.9,1.4,2.0,1.5,1.4,1.1,6.4,2.0,5.7,1.7,3.4,3.1,3.6,3.4,6.8,1.9,6.6,1.3,4.9,2.3,4.8,2.4,7.5,1.6,16.7,2.5,9.9,3.2,8.6,3.4,20.4,3.3,10.3,2.1,8.9,3.0,8.1,3.0,11.0,2.9,13.8,2.3,13.8,3.5,13.8,3.7,13.7,2.8,9.7,2.1,11.5,3.7,11.4,3.9,8.7,2.4,23.3,2.7,43.3,5.8,46.5,6.1,13.2,2.9,87280,8912,162188,35953,(X),(X),68787,5497,164374,12979,265851,33100,N,N,112877,15246,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.4,(X)
8600000US60612,60612,ZCTA5 60612,13508,271,6518,314,2427,235,6990,286,21.6,1.9,16.4,2.4,1.9,1.2,27.1,2.5,8.5,1.2,6.7,1.6,3.4,1.9,10.0,1.8,11.9,1.4,11.9,2.1,3.8,1.6,12.4,1.9,7.3,1.1,9.4,1.8,4.3,1.8,6.0,1.5,10.1,1.3,11.7,2.2,10.0,3.5,8.4,1.7,15.6,1.6,14.9,2.1,18.3,4.1,16.0,2.3,9.6,1.3,11.3,2.0,16.2,4.0,7.8,1.6,9.8,1.4,10.2,2.2,22.5,5.1,9.0,1.9,2.8,0.8,3.0,1.1,7.9,2.8,2.3,1.0,2.8,0.7,4.5,1.4,11.6,3.6,1.2,0.5,35888,2636,41354,4743,87641,5488,25827,3947,53352,2582,61235,4443,N,N,44637,2943,43.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),49.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.3,(X)
8600000US60613,60613,ZCTA5 60613,26168,543,7853,520,6443,413,18315,666,6.6,1.2,1.8,1.0,1.3,1.0,8.7,1.7,4.3,1.0,1.2,0.8,0.2,0.3,5.4,1.4,7.7,1.3,3.2,1.1,1.7,0.9,9.7,1.8,5.6,1.2,3.9,1.6,3.2,1.7,6.4,1.4,10.6,1.4,7.5,2.1,4.2,1.5,12.2,1.7,16.8,1.8,9.2,2.6,7.7,3.0,20.5,2.1,13.4,1.6,13.0,2.7,12.3,2.8,13.6,1.8,17.2,1.9,21.6,3.4,23.4,3.7,14.7,2.2,6.7,0.8,12.4,2.1,14.3,2.5,4.2,0.9,11.2,1.1,26.3,2.9,31.6,3.4,4.5,1.0,72126,4448,119292,9132,(X),(X),58231,4428,103505,4594,175158,13014,N,N,72005,3334,21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X)
8600000US60614,60614,ZCTA5 60614,33705,505,11252,578,9842,531,22453,576,7.4,1.0,1.6,0.7,0.4,0.4,10.2,1.3,3.7,0.7,1.4,0.8,1.0,0.7,4.9,1.0,5.0,0.8,2.4,1.1,1.2,0.7,6.2,1.0,4.2,0.7,1.8,0.7,0.9,0.5,5.3,1.0,7.0,0.9,3.5,1.1,2.9,1.1,8.8,1.3,13.9,1.3,7.9,1.7,6.8,1.7,17.1,1.7,11.4,1.2,7.9,1.9,7.5,2.0,13.3,1.6,17.5,1.3,16.4,2.3,16.6,2.3,18.0,1.5,10.5,1.1,15.6,2.4,16.7,2.5,7.8,1.3,19.5,1.2,41.5,2.9,46.0,3.0,8.3,1.1,92714,4665,171589,9683,(X),(X),70649,2932,140889,6192,236638,14712,N,N,92289,3981,21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.2,(X)
8600000US60615,60615,ZCTA5 60615,19995,395,7860,414,4135,291,12135,462,17.0,1.4,9.5,1.8,3.1,1.7,22.2,2.2,7.3,1.4,5.0,1.7,1.3,1.0,8.7,1.8,10.3,1.2,8.8,1.8,5.3,1.8,11.7,1.6,10.1,1.2,9.5,2.0,6.8,2.1,10.6,1.9,11.4,1.4,10.4,2.2,8.2,2.8,12.0,1.9,18.0,1.7,17.2,2.8,16.4,2.9,18.4,2.5,8.5,1.3,9.6,2.2,12.9,3.4,7.4,1.3,8.6,1.4,13.5,2.5,16.9,3.9,5.4,1.3,3.4,0.7,5.9,1.5,10.7,2.7,1.7,0.6,5.3,0.9,10.7,1.7,18.3,3.0,1.8,0.9,41108,2006,58954,5408,89329,8517,31570,2410,64942,3570,91965,6698,N,N,46880,3885,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X)
8600000US60616,60616,ZCTA5 60616,22344,745,10683,596,6703,445,11661,729,14.9,1.7,9.0,1.9,6.1,2.1,20.7,2.6,6.1,1.0,6.2,1.6,5.2,1.7,6.0,1.2,13.0,1.7,14.9,2.6,13.4,3.3,11.9,2.4,9.2,1.4,10.2,2.1,10.3,2.7,7.8,1.7,12.4,1.7,11.2,2.1,10.7,2.5,13.9,2.8,17.0,2.2,15.1,2.7,13.5,2.4,18.1,3.4,9.7,1.5,9.9,2.1,9.9,2.3,10.4,2.7,10.0,1.5,11.1,1.8,13.1,2.4,8.5,2.3,4.2,1.0,6.7,1.9,9.1,2.8,1.9,1.0,3.5,1.0,5.7,2.0,8.7,3.0,0.9,0.6,42594,2565,46904,5765,54882,10262,40041,4237,62747,4851,77451,9945,94671,14982,48052,2883,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X)
8600000US60617,60617,ZCTA5 60617,27700,484,18941,594,9410,492,8759,565,13.2,1.3,9.4,1.3,2.6,0.9,22.4,3.2,6.9,0.9,5.2,1.0,3.1,1.0,11.2,2.2,14.8,1.3,12.9,1.7,7.7,1.7,19.4,3.1,11.4,1.2,11.6,1.6,9.7,1.8,11.7,2.1,16.5,1.4,16.8,1.7,18.3,2.8,15.2,2.5,15.1,1.2,17.6,1.7,21.4,2.4,9.8,2.2,10.1,1.2,10.8,1.5,14.4,2.2,7.3,1.8,8.4,1.1,11.0,1.5,15.3,2.2,2.1,0.8,2.3,0.6,3.0,0.9,4.7,1.5,0.7,0.5,1.3,0.5,1.8,0.6,2.9,1.3,0.3,0.2,37796,1683,44629,2622,59218,3598,22948,2095,50135,1594,56636,1799,71713,2952,33759,2544,43.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X)
8600000US60618,60618,ZCTA5 60618,35430,618,21088,589,14839,593,14342,568,5.2,0.8,3.5,0.9,1.0,0.4,8.7,1.5,3.8,0.6,2.9,0.7,2.1,0.9,5.1,1.3,9.8,1.2,9.5,1.5,6.9,1.4,11.2,1.6,11.5,1.1,11.3,1.6,8.6,1.5,12.4,1.6,13.8,1.0,12.7,1.5,10.5,1.6,14.9,1.7,17.6,1.4,15.9,1.8,15.2,1.9,19.8,2.4,11.7,1.4,11.5,1.7,13.0,2.1,11.6,1.5,13.5,1.0,14.8,1.5,18.3,1.8,10.4,1.5,5.7,0.6,7.2,0.9,9.5,1.3,3.3,0.8,7.5,0.7,10.7,1.0,14.9,1.4,2.5,0.7,57500,1929,65065,3188,84636,4075,47173,2410,84413,2724,98541,4549,119280,5817,61085,2790,29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
8600000US60619,60619,ZCTA5 60619,25696,562,14127,633,4644,405,11569,662,17.6,1.5,11.2,2.1,4.9,2.5,26.8,2.4,8.0,1.0,4.9,1.3,1.0,0.9,11.9,1.9,16.1,1.7,14.4,2.2,12.7,3.2,18.0,2.5,10.9,1.3,10.6,1.7,7.2,2.4,11.4,2.1,13.4,1.5,15.0,2.1,10.6,2.9,11.6,2.1,15.9,1.5,19.4,2.2,25.9,4.6,11.5,1.9,8.4,1.3,10.8,1.9,13.5,3.3,5.0,1.5,7.4,1.1,10.3,1.6,17.3,3.5,3.3,1.3,1.6,0.4,2.4,0.6,4.7,1.6,0.2,0.2,0.7,0.3,1.0,0.5,2.2,1.4,0.3,0.2,32239,2137,44045,4312,65069,6661,21387,1570,44402,1809,53643,2723,N,N,30980,2032,44.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),48.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.0,(X)
8600000US60620,60620,ZCTA5 60620,25453,430,16153,499,5332,380,9300,470,14.9,1.5,11.0,1.4,2.6,1.1,23.4,3.4,8.3,1.0,5.7,0.9,2.9,1.3,13.5,2.2,16.8,1.5,13.8,1.8,7.0,2.4,21.8,2.6,13.4,1.5,15.0,1.9,13.4,2.8,10.2,1.9,13.4,1.6,14.4,2.1,13.5,2.7,11.6,2.0,16.5,1.6,18.7,2.2,25.2,3.6,11.8,2.3,7.7,1.0,9.2,1.5,12.8,2.9,5.3,1.2,6.8,1.0,9.8,1.6,17.2,3.5,1.8,0.8,1.6,0.5,1.7,0.6,3.3,1.5,0.3,0.3,0.6,0.3,0.9,0.4,2.1,1.1,0.2,0.1,32168,1306,38906,2074,60724,3124,20594,1689,44364,1728,51499,2423,N,N,29872,1976,44.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),49.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X)
8600000US60621,60621,ZCTA5 60621,11014,367,6512,326,1302,194,4502,339,26.5,2.5,21.5,3.5,6.7,3.1,37.3,4.4,14.1,1.9,11.0,2.2,8.8,4.3,18.1,3.1,17.2,2.2,17.9,3.0,14.1,6.3,15.7,2.9,12.3,1.8,13.4,2.5,14.8,5.5,10.1,2.6,12.2,1.5,14.8,2.1,19.2,5.7,8.3,2.7,9.5,1.5,10.6,2.0,12.3,4.2,7.2,2.4,4.6,1.0,5.5,1.3,9.1,3.5,2.8,1.3,2.7,0.9,3.6,1.3,12.0,5.7,0.5,0.6,0.5,0.3,0.8,0.6,1.5,1.9,0.0,0.6,0.4,0.3,0.7,0.5,1.5,1.7,0.0,0.6,19832,1817,24753,2191,39906,6650,13406,1393,30458,1865,35463,3074,53683,7731,21296,1789,40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X)
8600000US60622,60622,ZCTA5 60622,23632,394,10023,443,6909,411,13609,518,6.5,1.0,4.4,1.4,0.3,0.2,8.3,1.5,4.2,0.8,3.4,1.1,0.4,0.3,5.0,1.2,7.2,0.9,7.8,1.6,4.0,1.6,7.0,1.1,6.0,0.8,7.0,1.4,6.3,1.7,5.2,1.0,9.9,1.1,9.2,1.7,6.6,2.0,11.3,1.6,16.1,1.7,10.2,1.6,9.1,2.0,20.0,2.5,11.9,1.3,9.0,1.7,9.8,2.2,13.4,1.7,16.9,1.3,17.3,2.1,21.9,2.7,16.4,1.9,8.9,0.9,11.5,1.7,14.8,2.3,6.8,1.2,12.4,1.1,20.1,2.1,26.9,2.6,6.5,1.1,75163,3383,95916,8736,130365,8330,65494,3814,105179,3459,130687,6576,N,N,84471,3773,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
8600000US60623,60623,ZCTA5 60623,24929,395,18921,499,8614,468,6008,374,14.8,1.3,13.5,1.4,3.6,1.1,24.5,3.3,9.9,1.0,9.4,1.1,6.6,1.7,13.8,2.3,20.5,1.4,19.9,1.6,18.7,2.5,23.2,3.5,14.9,1.3,15.7,1.5,15.3,2.1,11.4,2.7,15.3,1.4,15.4,1.5,19.6,2.2,12.0,2.4,14.1,1.3,14.7,1.6,18.9,2.8,10.3,2.5,5.3,0.8,5.9,1.0,8.8,1.9,3.0,1.2,4.2,0.8,4.4,0.9,7.0,1.7,1.6,1.0,0.6,0.2,0.8,0.3,1.0,0.4,0.2,0.3,0.3,0.2,0.3,0.2,0.6,0.4,0.0,0.5,28091,1389,30023,1354,39007,1764,19597,1500,37128,1272,38583,1389,48902,2292,26945,1883,36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X)
8600000US60624,60624,ZCTA5 60624,11863,265,7813,299,1776,221,4050,250,26.5,1.9,21.5,2.4,4.6,2.4,40.4,3.9,10.6,1.4,8.8,1.7,8.7,4.2,13.9,2.8,16.9,1.9,17.0,2.4,6.9,2.6,18.9,3.1,11.4,1.5,13.6,2.1,10.8,4.3,7.2,2.0,12.2,1.7,14.4,2.1,20.9,5.3,6.9,1.8,11.0,1.6,12.0,2.0,18.8,4.3,5.7,1.8,7.4,1.2,8.4,1.4,16.5,4.5,5.3,1.8,2.7,0.8,2.5,1.0,7.8,2.5,1.4,0.9,0.9,0.5,1.3,0.8,4.0,3.0,0.1,0.2,0.4,0.3,0.3,0.4,1.0,1.5,0.2,0.3,22204,1545,27296,2454,48011,6877,12803,1722,34221,2143,37109,2410,N,N,23943,3156,63.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),66.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),55.8,(X)
8600000US60625,60625,ZCTA5 60625,29132,479,16568,611,12155,612,12564,533,7.8,1.3,5.3,1.2,3.8,1.2,12.3,2.6,4.1,0.8,3.7,1.0,2.2,0.9,5.5,1.4,10.9,1.2,9.9,1.6,8.6,1.7,12.0,2.0,9.4,1.4,8.4,1.7,6.9,1.7,10.2,2.0,12.9,1.5,12.2,2.0,10.3,2.0,14.0,2.3,18.5,1.5,16.7,1.9,15.7,2.1,20.9,2.4,11.9,1.3,12.0,1.5,12.9,1.9,11.4,2.1,13.4,1.5,15.9,1.9,19.4,2.2,9.1,2.0,5.4,1.0,6.9,1.4,8.4,1.8,2.9,1.3,5.9,0.9,9.0,1.6,11.7,2.2,1.6,0.6,56507,2689,64044,2632,78726,5744,43695,4950,76414,2849,90286,4571,104309,5829,55713,3106,33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
8600000US60626,60626,ZCTA5 60626,22040,455,8339,523,5553,443,13701,536,13.5,1.7,7.2,2.4,2.9,1.5,17.3,2.1,7.2,1.4,4.0,1.4,3.7,1.6,9.3,2.0,15.3,1.7,13.3,2.6,9.1,2.5,17.0,2.3,11.7,1.7,9.5,2.6,7.7,3.1,13.1,1.9,13.6,1.8,15.9,3.1,16.6,4.4,12.9,2.3,16.3,1.9,16.4,3.3,18.0,3.6,15.5,2.3,9.0,1.3,11.7,2.2,13.1,3.0,7.4,1.6,8.4,1.2,12.6,2.4,15.3,3.0,5.4,1.3,2.9,0.8,5.4,1.7,8.0,2.6,1.3,0.6,2.1,0.5,4.0,1.3,5.6,1.8,0.8,0.3,36439,1114,50164,4301,63059,5980,27944,2894,53023,2410,71252,5439,N,N,40871,2113,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X)
8600000US60628,60628,ZCTA5 60628,23268,502,15176,555,5629,381,8092,452,14.4,1.4,11.9,1.6,2.9,1.6,20.7,2.7,7.8,1.2,6.4,1.3,2.2,1.5,11.3,2.4,15.5,1.3,13.4,1.5,9.8,2.2,20.4,2.7,11.0,1.1,11.9,1.5,9.6,2.3,10.2,1.9,14.6,1.6,14.1,1.8,14.0,3.2,14.6,2.5,16.7,1.6,17.9,2.0,19.0,3.7,12.6,2.7,9.4,1.2,11.3,1.4,19.5,3.5,5.5,1.7,8.1,1.2,9.9,1.7,17.7,3.4,4.0,1.6,1.5,0.5,1.9,0.6,3.0,1.4,0.7,0.6,0.9,0.4,1.4,0.6,2.3,1.4,0.0,0.3,36242,1696,41600,2291,(X),(X),22990,2943,49239,2829,56130,4015,N,N,33812,2629,46.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),51.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X)
8600000US60629,60629,ZCTA5 60629,30840,445,23594,495,13669,612,7246,458,9.2,0.9,6.5,1.0,1.8,0.7,22.0,3.0,5.9,0.8,4.7,0.8,2.0,0.8,12.5,2.7,13.8,1.2,12.5,1.4,9.3,1.8,21.5,2.9,12.7,1.2,12.8,1.3,10.3,1.4,13.5,2.5,19.0,1.5,20.2,1.8,21.8,2.2,12.6,2.8,17.5,1.4,19.2,1.7,22.0,2.5,10.3,2.2,11.4,1.2,12.4,1.3,16.0,2.0,5.6,1.9,8.1,1.0,9.1,1.2,13.5,1.9,1.5,0.8,1.7,0.4,2.1,0.5,2.3,0.8,0.2,0.2,0.6,0.2,0.6,0.2,0.9,0.4,0.4,0.4,40712,1251,43996,1324,53970,2109,22056,1752,50414,1335,54168,1471,64774,2077,31005,2556,26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X)
8600000US60630,60630,ZCTA5 60630,20533,372,13394,533,9951,515,7139,506,5.5,1.2,3.8,1.3,1.7,0.8,9.0,2.3,4.9,1.1,2.2,0.9,1.4,0.6,10.3,2.5,10.7,1.3,7.0,1.5,6.4,1.7,17.7,2.8,9.1,1.3,7.1,1.3,6.0,1.6,13.0,3.0,11.1,1.7,10.4,2.1,8.9,2.2,12.8,2.7,17.6,1.6,18.5,2.1,16.2,2.2,17.6,3.0,13.9,1.6,15.7,1.9,16.5,2.3,10.1,2.8,15.8,1.6,19.5,2.3,22.1,2.6,7.6,2.3,7.3,1.0,10.3,1.5,13.3,1.9,1.4,0.8,4.2,0.8,5.7,1.2,7.5,1.6,0.5,0.4,62244,4859,76611,4738,87779,4642,34910,3039,76392,2693,90430,3655,N,N,46235,2833,42.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),43.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.6,(X)
8600000US60631,60631,ZCTA5 60631,11493,274,7189,364,5943,373,4304,325,5.8,1.6,1.7,1.2,1.0,0.9,12.5,3.8,2.5,1.1,0.9,0.6,0.3,0.3,5.3,2.7,6.8,1.4,1.5,0.7,1.3,0.7,15.7,3.8,6.7,1.7,5.4,1.9,5.4,2.2,9.3,3.1,11.5,2.0,10.4,2.2,8.4,2.2,13.8,4.0,15.7,2.3,15.1,3.1,14.5,3.2,17.9,3.7,15.3,2.4,16.2,3.2,15.0,3.2,12.7,3.5,18.2,2.2,23.3,3.3,24.2,3.5,9.6,2.7,9.2,1.8,13.4,2.6,16.0,3.0,1.9,1.3,8.2,1.3,12.1,2.3,14.0,2.7,1.2,1.0,76400,6027,98419,6499,(X),(X),40160,5078,92606,4311,114172,5970,N,N,54679,6280,38.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.7,(X)
8600000US60632,60632,ZCTA5 60632,24130,432,19347,467,12546,472,4783,365,7.1,1.2,5.6,1.0,2.1,0.7,17.4,3.7,5.4,0.9,4.8,0.9,3.5,1.2,11.5,3.0,15.2,1.5,14.7,1.6,11.4,2.0,21.3,2.9,17.2,1.7,16.1,1.7,17.0,2.0,18.6,3.7,20.0,1.4,21.9,1.5,22.6,2.2,14.2,2.8,18.0,1.5,18.0,1.8,21.2,2.3,11.9,3.0,8.2,0.9,9.0,1.0,10.9,1.4,2.9,1.6,6.9,1.0,8.0,1.1,8.7,1.3,1.8,0.9,1.1,0.3,1.1,0.4,1.5,0.5,0.1,0.1,0.9,0.3,1.0,0.4,1.1,0.5,0.2,0.3,38438,1239,40363,1333,44864,2125,24896,1888,48524,1688,50810,1883,56342,2635,30497,2184,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
8600000US60633,60633,ZCTA5 60633,4740,239,3016,251,1713,270,1724,233,10.6,3.8,8.6,4.7,0.5,0.7,16.8,7.8,7.3,3.0,3.4,1.9,1.2,1.8,12.4,7.1,10.3,2.7,9.6,3.8,2.8,2.1,13.1,4.5,12.0,3.4,9.2,3.6,11.4,5.5,16.6,6.9,12.3,3.6,13.3,4.5,17.2,6.6,11.7,4.8,15.9,4.0,16.7,5.6,20.4,7.6,12.3,4.8,13.4,3.8,13.8,4.2,14.8,5.1,11.7,7.5,11.6,3.8,17.1,5.6,21.5,8.2,2.7,2.2,5.5,2.5,7.0,3.1,9.9,5.4,2.8,3.8,1.2,1.0,1.2,1.2,0.2,0.3,0.0,1.6,47136,5920,57398,6402,(X),(X),29518,4888,58480,5291,67060,6501,N,N,40133,8240,34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
8600000US60634,60634,ZCTA5 60634,25463,365,17783,549,12680,575,7680,468,6.0,1.1,3.7,1.0,2.2,0.8,12.5,2.7,3.6,0.7,2.1,0.7,1.9,0.8,7.6,1.8,9.7,1.0,6.6,1.3,4.9,1.1,18.3,2.5,11.1,1.4,9.4,1.3,8.9,1.5,14.7,2.5,14.4,1.4,14.1,1.6,13.4,1.9,15.7,2.7,18.6,1.6,20.8,2.1,20.9,2.4,14.9,2.8,13.5,1.4,15.4,1.8,15.9,2.0,9.5,2.3,15.8,1.5,18.9,1.9,20.8,2.4,4.7,1.4,4.8,0.8,6.1,1.2,7.7,1.5,1.0,0.7,2.5,0.5,2.9,0.7,3.4,0.9,1.2,0.8,56382,2349,66679,2768,72690,2913,32542,2716,69519,2271,78274,2966,83478,3268,43863,2894,45.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.0,(X)
8600000US60636,60636,ZCTA5 60636,11303,315,7663,324,2285,220,3640,334,17.0,1.6,14.3,1.8,6.3,2.4,25.7,4.2,9.3,1.3,7.0,1.3,6.0,2.7,15.2,2.8,19.6,2.1,19.2,2.4,13.9,4.2,22.3,3.6,13.2,1.5,12.9,1.7,9.6,2.9,13.1,2.9,14.7,1.7,16.3,2.1,18.5,4.1,11.3,3.1,13.8,1.4,15.3,2.0,20.9,4.4,7.5,2.1,6.6,1.3,7.7,1.6,12.9,3.6,3.3,1.5,4.5,1.0,5.7,1.4,9.8,4.1,1.1,0.8,0.8,0.5,1.2,0.7,1.3,1.0,0.3,0.4,0.4,0.2,0.4,0.3,1.0,0.9,0.1,0.2,27871,1960,31701,2716,46283,5442,19524,2172,38436,2057,42106,2321,N,N,27075,3973,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
